control_avg_abs_fwd_10d,control_avg_abs_fwd_14d,control_avg_abs_fwd_5d,control_avg_directional_fwd_10d,control_avg_directional_fwd_14d,control_avg_directional_fwd_5d,control_avg_path_range_10d,control_avg_path_range_14d,control_avg_path_range_5d,control_count,delta_abs_fwd_10d,delta_abs_fwd_14d,delta_abs_fwd_5d,delta_directional_fwd_10d,delta_directional_fwd_14d,delta_directional_fwd_5d,delta_path_range_10d,delta_path_range_14d,delta_path_range_5d,description,direction_hypothesis,event_abs_fwd_10d,event_abs_fwd_14d,event_abs_fwd_5d,event_count,event_date,event_directional_fwd_10d,event_directional_fwd_14d,event_directional_fwd_5d,event_path_range_10d,event_path_range_14d,event_path_range_5d,event_prior_1d_return,symbol,variant
0.0771223042182746,0.009333166520705483,0.020123536127885682,-0.03690377967596684,0.009333166520705483,-0.01380133753745246,0.20241476736506425,0.19231777805579886,0.1399175594307007,3,-0.07016430251631733,0.05193729450947915,0.022525510275478184,0.02994577797400958,-0.07060362755089011,0.05645038394081633,-0.045934815420327846,0.03159972707510167,-0.005412879048260877,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bearish_activity,0.0069580017019572615,0.06127046103018463,0.042649046403363866,2,2026-04-24,-0.0069580017019572615,-0.06127046103018463,0.042649046403363866,0.1564799519447364,0.22391750513090053,0.13450468038243982,0.009296215833880739,COIN,baseline_complete_directional
0.0771223042182746,0.009333166520705483,0.020123536127885682,0.03690377967596684,-0.009333166520705483,0.01380133753745246,0.20241476736506425,0.19231777805579886,0.1399175594307007,3,-0.07016430251631733,0.05193729450947915,0.022525510275478184,-0.02994577797400958,0.07060362755089011,-0.05645038394081633,-0.045934815420327846,0.03159972707510167,-0.005412879048260877,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bullish_activity,0.0069580017019572615,0.06127046103018463,0.042649046403363866,5,2026-04-24,0.0069580017019572615,0.06127046103018463,-0.042649046403363866,0.1564799519447364,0.22391750513090053,0.13450468038243982,0.009296215833880739,COIN,baseline_complete_directional
0.03750405772284182,0.01048463723699089,0.008023174729346513,-0.03750405772284182,0.01048463723699089,-0.006074375012808275,0.0700731477085401,0.0817623302065628,0.04568728902668487,3,-0.0014151398468704723,-0.0023863710268706706,-0.0013923795774360617,0.0014151398468704723,-0.0023863710268706706,-0.0005564201391021761,-0.005993578166717223,-0.002410191503372447,-0.007206936833630988,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bearish_activity,0.03608891787597135,0.00809826621012022,0.006630795151910451,6,2026-04-17,-0.03608891787597135,0.00809826621012022,-0.006630795151910451,0.06407956954182288,0.07935213870319036,0.03848035219305388,-0.022110018602179093,CVX,baseline_complete_directional
0.03750405772284182,0.01048463723699089,0.008023174729346513,0.03750405772284182,-0.01048463723699089,0.006074375012808275,0.0700731477085401,0.0817623302065628,0.04568728902668487,3,-0.0014151398468704723,-0.0023863710268706706,-0.0013923795774360617,-0.0014151398468704723,0.0023863710268706706,0.0005564201391021761,-0.005993578166717223,-0.002410191503372447,-0.007206936833630988,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bullish_activity,0.03608891787597135,0.00809826621012022,0.006630795151910451,3,2026-04-17,0.03608891787597135,-0.00809826621012022,0.006630795151910451,0.06407956954182288,0.07935213870319036,0.03848035219305388,-0.022110018602179093,CVX,baseline_complete_directional
0.023073883750854507,0.005727333022167547,0.024966708739823245,-0.0007996510378324903,0.005727333022167547,-0.024966708739823245,0.06520209945930573,0.07822934527937005,0.04838947800403429,3,-0.0036904811268061444,0.001993632368470055,0.004297369873642449,0.02018305366188085,-0.013448298412805149,-0.004297369873642449,0.013627337396155598,0.0006000915760912828,0.00808695415405656,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bearish_activity,0.019383402624048363,0.007720965390637602,0.029264078613465694,3,2026-04-24,0.019383402624048363,-0.007720965390637602,-0.029264078613465694,0.07882943685546133,0.07882943685546133,0.05647643215809085,-0.01273987206823024,CVX,baseline_complete_directional
0.023073883750854507,0.005727333022167547,0.024966708739823245,0.0007996510378324903,-0.005727333022167547,0.024966708739823245,0.06520209945930573,0.07822934527937005,0.04838947800403429,3,-0.0036904811268061444,0.001993632368470055,0.004297369873642449,-0.02018305366188085,0.013448298412805149,0.004297369873642449,0.013627337396155598,0.0006000915760912828,0.00808695415405656,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bullish_activity,0.019383402624048363,0.007720965390637602,0.029264078613465694,2,2026-04-24,-0.019383402624048363,0.007720965390637602,0.029264078613465694,0.07882943685546133,0.07882943685546133,0.05647643215809085,-0.01273987206823024,CVX,baseline_complete_directional
0.011325810158040203,0.026226060150089364,0.007532858033973226,0.00026690482586481473,0.015579181621294383,0.000496447867673074,0.03594360609868542,0.05904786190463205,0.030823655267776084,3,-0.0043001245091311615,-0.013270437990174282,-0.00105504695401563,-0.007292590474773856,-0.002623559461379302,0.005981363212284522,0.008095840870279161,-0.01362261455537804,0.008961706812858246,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bearish_activity,0.007025685648909041,0.012955622159915081,0.006477811079957596,5,2026-04-17,-0.007025685648909041,0.012955622159915081,0.006477811079957596,0.04403944696896458,0.04542524734925401,0.03978536208063433,0.0010969511211487148,JPM,baseline_complete_directional
0.011325810158040203,0.026226060150089364,0.007532858033973226,-0.00026690482586481473,-0.015579181621294383,-0.000496447867673074,0.03594360609868542,0.05904786190463205,0.030823655267776084,3,-0.0043001245091311615,-0.013270437990174282,-0.00105504695401563,0.007292590474773856,0.002623559461379302,-0.005981363212284522,0.008095840870279161,-0.01362261455537804,0.008961706812858246,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bullish_activity,0.007025685648909041,0.012955622159915081,0.006477811079957596,3,2026-04-17,0.007025685648909041,-0.012955622159915081,-0.006477811079957596,0.04403944696896458,0.04542524734925401,0.03978536208063433,0.0010969511211487148,JPM,baseline_complete_directional
0.02207018950588102,0.03911834042528328,0.0075548130866282355,0.02207018950588102,0.03911834042528328,0.004260942039540823,0.03969039817643677,0.06111375407099934,0.02885984420267558,3,-0.0020234787234755247,-0.011967698152025363,0.006036727071669541,-0.0020234787234755247,-0.011967698152025363,-0.0178524821978386,0.011561710296380194,0.006195185853744414,0.0019887350110262235,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bearish_activity,0.020046710782405497,0.02715064227325792,0.013591540158297777,4,2026-04-24,0.020046710782405497,0.02715064227325792,-0.013591540158297777,0.051252108472816964,0.06730893992474375,0.030848579213701804,-0.010940357406397427,JPM,baseline_complete_directional
0.02207018950588102,0.03911834042528328,0.0075548130866282355,-0.02207018950588102,-0.03911834042528328,-0.004260942039540823,0.03969039817643677,0.06111375407099934,0.02885984420267558,3,-0.0020234787234755247,-0.011967698152025363,0.006036727071669541,0.0020234787234755247,0.011967698152025363,0.0178524821978386,0.011561710296380194,0.006195185853744414,0.0019887350110262235,Current complete-evidence bullish/bearish direction classes without extra strict filtering.,bullish_activity,0.020046710782405497,0.02715064227325792,0.013591540158297777,1,2026-04-24,-0.020046710782405497,-0.02715064227325792,0.013591540158297777,0.051252108472816964,0.06730893992474375,0.030848579213701804,-0.010940357406397427,JPM,baseline_complete_directional
