control_avg_abs_fwd_10d,control_avg_abs_fwd_14d,control_avg_abs_fwd_1d,control_avg_abs_fwd_5d,control_avg_directional_fwd_10d,control_avg_directional_fwd_14d,control_avg_directional_fwd_1d,control_avg_directional_fwd_5d,control_avg_mae_10d,control_avg_mae_14d,control_avg_mae_1d,control_avg_mae_5d,control_avg_mfe_10d,control_avg_mfe_14d,control_avg_mfe_1d,control_avg_mfe_5d,control_avg_path_range_10d,control_avg_path_range_14d,control_avg_path_range_1d,control_avg_path_range_5d,delta_abs_fwd_10d,delta_abs_fwd_14d,delta_abs_fwd_1d,delta_abs_fwd_5d,delta_directional_fwd_10d,delta_directional_fwd_14d,delta_directional_fwd_1d,delta_directional_fwd_5d,delta_mae_10d,delta_mae_14d,delta_mae_1d,delta_mae_5d,delta_mfe_10d,delta_mfe_14d,delta_mfe_1d,delta_mfe_5d,delta_path_range_10d,delta_path_range_14d,delta_path_range_1d,delta_path_range_5d,direction_hypothesis,direction_sign,event_abs_fwd_10d,event_abs_fwd_14d,event_abs_fwd_1d,event_abs_fwd_5d,event_count,event_date,event_directional_fwd_10d,event_directional_fwd_14d,event_directional_fwd_1d,event_directional_fwd_5d,event_mae_10d,event_mae_14d,event_mae_1d,event_mae_5d,event_mfe_10d,event_mfe_14d,event_mfe_1d,event_mfe_5d,event_path_range_10d,event_path_range_14d,event_path_range_1d,event_path_range_5d,event_proximate_pit_news,first_option_event_at,later_explained_news,later_news_count_after_event_plus1d,matched_control_count,pit_news_count_prior1d_to_event,pit_news_families,pit_prior_day_news_count,pit_same_day_news_count_before_event,primary_pit_news_family,same_day_pit_news,symbol
0.0728131141185661,0.05869787173669846,0.014316230971061087,0.05484001112003919,,,,,-0.07019961337775182,-0.07019961337775182,-0.01781650981508635,-0.059107822260423624,0.08366294752892278,0.08975857692200173,0.007805296004174307,0.016700990651127883,0.15386256090667458,0.1599581902997536,0.02562180581926063,0.07580881291155155,-0.03365580529360883,-0.006995122095370641,-0.006625001992495086,-0.008379810263540587,,,,,-0.012343562139761066,-0.012343562139761066,0.0021427991476861523,-0.0005439689437444564,-0.02172320447853604,-0.014836513989842093,-0.004989853138247698,-0.013497210838176715,-0.00937964233877489,-0.002492951850080971,-0.007132652285933783,-0.012953241894432352,mixed_or_conflicting_activity,0,0.03915730882495727,0.051702749641327816,0.007691228978566,0.0464602008564986,17,2026-04-17,,,,,-0.08254317551751289,-0.08254317551751289,-0.015673710667400198,-0.05965179120416808,0.06193974305038674,0.07492206293215964,0.0028154428659266095,0.0032037798129511685,0.1444829185678997,0.15746523844967264,0.018489153533326846,0.0628555710171192,True,2026-04-17T09:38:17.511000-04:00,True,5,3,5,analyst_rating_news:2;regulatory_or_clinical_news:3,4,1,regulatory_or_clinical_news,True,LLY
0.11984281529313494,0.07252881651906007,0.040855098849046034,0.089326319624437,,,,,-0.027202558904732554,-0.06758336397357417,0.014092382901220243,-0.02246290751273679,0.12747549021212498,0.09301105812134369,0.04721131902028297,0.06993077676543484,0.15467804911685748,0.16059442209491792,0.03311893611906269,0.09239368427817168,-0.04688702543839034,0.06632362024278438,-0.023105426918189398,0.0004628111054602452,,,,,-0.01063851987711284,0.02974228519172878,-0.03210224760098054,-0.015378171269108603,-0.0001790062083238675,0.06407862919482454,-0.03901762247292795,0.043750837787259814,0.010459513668788945,0.0343363440030956,-0.006915374871947398,0.05912900905636839,bearish_activity_or_call_selling,0,0.0729557898547446,0.13885243676184444,0.017749671930856636,0.08978913072989725,4,2026-04-24,,,,,-0.037841078781845394,-0.037841078781845394,-0.018009864699760292,-0.037841078781845394,0.1272964840038011,0.15708968731616824,0.008193696547355023,0.11368161455269465,0.16513756278564642,0.19493076609801352,0.026203561247115294,0.15152269333454008,True,2026-04-24T10:14:43.451000-04:00,False,0,3,2,general_company_news:1;regulatory_or_clinical_news:1,2,0,general_company_news,False,LLY
0.11984281529313494,0.07252881651906007,0.040855098849046034,0.089326319624437,0.11984281529313494,0.07252881651906007,0.03808419407267175,0.017063407939853798,-0.027202558904732554,-0.06758336397357417,0.014092382901220243,-0.02246290751273679,0.12747549021212498,0.09301105812134369,0.04721131902028297,0.06993077676543484,0.15467804911685748,0.16059442209491792,0.03311893611906269,0.09239368427817168,-0.04688702543839034,0.06632362024278438,-0.023105426918189398,0.0004628111054602452,-0.04688702543839034,0.06632362024278438,-0.05583386600352839,0.07272572279004345,-0.01063851987711284,0.02974228519172878,-0.03210224760098054,-0.015378171269108603,-0.0001790062083238675,0.06407862919482454,-0.03901762247292795,0.043750837787259814,0.010459513668788945,0.0343363440030956,-0.006915374871947398,0.05912900905636839,bullish_activity,1,0.0729557898547446,0.13885243676184444,0.017749671930856636,0.08978913072989725,3,2026-04-24,0.0729557898547446,0.13885243676184444,-0.017749671930856636,0.08978913072989725,-0.037841078781845394,-0.037841078781845394,-0.018009864699760292,-0.037841078781845394,0.1272964840038011,0.15708968731616824,0.008193696547355023,0.11368161455269465,0.16513756278564642,0.19493076609801352,0.026203561247115294,0.15152269333454008,True,2026-04-24T09:51:51.228000-04:00,False,0,3,2,general_company_news:1;regulatory_or_clinical_news:1,2,0,general_company_news,False,LLY
0.11984281529313494,0.07252881651906007,0.040855098849046034,0.089326319624437,,,,,-0.027202558904732554,-0.06758336397357417,0.014092382901220243,-0.02246290751273679,0.12747549021212498,0.09301105812134369,0.04721131902028297,0.06993077676543484,0.15467804911685748,0.16059442209491792,0.03311893611906269,0.09239368427817168,-0.04688702543839034,0.06632362024278438,-0.023105426918189398,0.0004628111054602452,,,,,-0.01063851987711284,0.02974228519172878,-0.03210224760098054,-0.015378171269108603,-0.0001790062083238675,0.06407862919482454,-0.03901762247292795,0.043750837787259814,0.010459513668788945,0.0343363440030956,-0.006915374871947398,0.05912900905636839,bullish_activity_or_put_selling,0,0.0729557898547446,0.13885243676184444,0.017749671930856636,0.08978913072989725,1,2026-04-24,,,,,-0.037841078781845394,-0.037841078781845394,-0.018009864699760292,-0.037841078781845394,0.1272964840038011,0.15708968731616824,0.008193696547355023,0.11368161455269465,0.16513756278564642,0.19493076609801352,0.026203561247115294,0.15152269333454008,True,2026-04-24T10:34:05.432000-04:00,False,0,3,2,general_company_news:1;regulatory_or_clinical_news:1,2,0,general_company_news,False,LLY
0.11984281529313494,0.07252881651906007,0.040855098849046034,0.089326319624437,,,,,-0.027202558904732554,-0.06758336397357417,0.014092382901220243,-0.02246290751273679,0.12747549021212498,0.09301105812134369,0.04721131902028297,0.06993077676543484,0.15467804911685748,0.16059442209491792,0.03311893611906269,0.09239368427817168,-0.04688702543839034,0.06632362024278438,-0.023105426918189398,0.0004628111054602452,,,,,-0.01063851987711284,0.02974228519172878,-0.03210224760098054,-0.015378171269108603,-0.0001790062083238675,0.06407862919482454,-0.03901762247292795,0.043750837787259814,0.010459513668788945,0.0343363440030956,-0.006915374871947398,0.05912900905636839,mixed_or_conflicting_activity,0,0.0729557898547446,0.13885243676184444,0.017749671930856636,0.08978913072989725,15,2026-04-24,,,,,-0.037841078781845394,-0.037841078781845394,-0.018009864699760292,-0.037841078781845394,0.1272964840038011,0.15708968731616824,0.008193696547355023,0.11368161455269465,0.16513756278564642,0.19493076609801352,0.026203561247115294,0.15152269333454008,True,2026-04-24T09:59:00.250000-04:00,False,0,3,2,general_company_news:1;regulatory_or_clinical_news:1,2,0,general_company_news,False,LLY
0.15349932635387498,,0.0354687461872496,0.09179193712503686,-0.15349932635387498,,-0.03424175645823224,-0.09179193712503686,0.016552292152230363,,0.014154056754718591,-0.004339589537838788,0.1746377495347623,,0.04328375510360457,0.10440749173919106,0.158085457382532,,0.029129698348886002,0.10874708127702992,,,-0.030693643159211526,-0.07634551689520908,,,0.029466653430194167,0.10723835735486464,,,-0.02616447893611029,-0.012082612615109862,,,-0.03198440804704047,-0.06999041763166813,,,-0.005819929110930121,-0.057907805016558414,bearish_activity,-1,,,0.004775103028038075,0.015446420229827784,3,2026-05-01,,,-0.004775103028038075,0.015446420229827784,,,-0.0120104221813917,-0.01642220215294865,,,0.011299347056564102,0.03441707410752293,,,0.02330976923795588,0.05083927626047151,True,2026-05-01T11:59:06.351000-04:00,True,2,3,14,analyst_rating_news:1;earnings_or_guidance_news:8;general_company_news:3;regulatory_or_clinical_news:2,10,4,earnings_or_guidance_news,True,LLY
0.15349932635387498,,0.0354687461872496,0.09179193712503686,0.15349932635387498,,0.03424175645823224,0.09179193712503686,0.016552292152230363,,0.014154056754718591,-0.004339589537838788,0.1746377495347623,,0.04328375510360457,0.10440749173919106,0.158085457382532,,0.029129698348886002,0.10874708127702992,,,-0.030693643159211526,-0.07634551689520908,,,-0.029466653430194167,-0.10723835735486464,,,-0.02616447893611029,-0.012082612615109862,,,-0.03198440804704047,-0.06999041763166813,,,-0.005819929110930121,-0.057907805016558414,bullish_activity,1,,,0.004775103028038075,0.015446420229827784,3,2026-05-01,,,0.004775103028038075,-0.015446420229827784,,,-0.0120104221813917,-0.01642220215294865,,,0.011299347056564102,0.03441707410752293,,,0.02330976923795588,0.05083927626047151,True,2026-05-01T09:41:54.840000-04:00,True,3,3,13,earnings_or_guidance_news:8;general_company_news:3;regulatory_or_clinical_news:2,10,3,earnings_or_guidance_news,True,LLY
0.15349932635387498,,0.0354687461872496,0.09179193712503686,,,,,0.016552292152230363,,0.014154056754718591,-0.004339589537838788,0.1746377495347623,,0.04328375510360457,0.10440749173919106,0.158085457382532,,0.029129698348886002,0.10874708127702992,,,-0.030693643159211526,-0.07634551689520908,,,,,,,-0.02616447893611029,-0.012082612615109862,,,-0.03198440804704047,-0.06999041763166813,,,-0.005819929110930121,-0.057907805016558414,bullish_activity_or_put_selling,0,,,0.004775103028038075,0.015446420229827784,1,2026-05-01,,,,,,,-0.0120104221813917,-0.01642220215294865,,,0.011299347056564102,0.03441707410752293,,,0.02330976923795588,0.05083927626047151,True,2026-05-01T09:38:27.940000-04:00,True,3,3,13,earnings_or_guidance_news:8;general_company_news:3;regulatory_or_clinical_news:2,10,3,earnings_or_guidance_news,True,LLY
0.15349932635387498,,0.0354687461872496,0.09179193712503686,,,,,0.016552292152230363,,0.014154056754718591,-0.004339589537838788,0.1746377495347623,,0.04328375510360457,0.10440749173919106,0.158085457382532,,0.029129698348886002,0.10874708127702992,,,-0.030693643159211526,-0.07634551689520908,,,,,,,-0.02616447893611029,-0.012082612615109862,,,-0.03198440804704047,-0.06999041763166813,,,-0.005819929110930121,-0.057907805016558414,mixed_or_conflicting_activity,0,,,0.004775103028038075,0.015446420229827784,16,2026-05-01,,,,,,,-0.0120104221813917,-0.01642220215294865,,,0.011299347056564102,0.03441707410752293,,,0.02330976923795588,0.05083927626047151,True,2026-05-01T09:37:39.645000-04:00,True,3,3,13,earnings_or_guidance_news:8;general_company_news:3;regulatory_or_clinical_news:2,10,3,earnings_or_guidance_news,True,LLY
0.023490064202537003,0.01638645501449461,0.013746535095811549,0.012959087371004893,0.023490064202537003,0.01638645501449461,-0.013746535095811549,-0.0058047860654639,-0.0541923583157744,-0.0541923583157744,-0.0007376798453696912,-0.02234914588560229,0.03061926634619394,0.03061926634619394,0.023739276110761837,0.03061926634619394,0.0848116246619683,0.0848116246619683,0.02447695595613147,0.052968412231796214,-0.003740306639680651,-0.011608669352581941,-0.0025826002818376183,-0.008630697390163386,-0.003740306639680651,-0.011608669352581941,0.02491046990978548,0.001476396084622393,-0.004418299457588315,-0.004418299457588315,-0.014612730523844339,-0.00456705364608016,-0.004814493291013022,-0.004814493291013022,-0.022462046280349608,-0.004814493291013022,-0.00039619383342459624,-0.00039619383342459624,-0.007849315756505243,-0.0002474396449327898,bearish_activity,-1,0.01974975756285635,0.00477778566191267,0.01116393481397393,0.004328389980841507,6,2026-04-17,0.01974975756285635,0.00477778566191267,0.01116393481397393,-0.004328389980841507,-0.05861065777336272,-0.05861065777336272,-0.01535041036921403,-0.02691619953168245,0.02580477305518092,0.02580477305518092,0.0012772298304122298,0.02580477305518092,0.0844154308285437,0.0844154308285437,0.016627640199626228,0.052720972586863424,True,2026-04-17T09:37:03.127000-04:00,True,4,3,16,analyst_rating_news:2;general_company_news:13;regulatory_or_clinical_news:1,11,5,general_company_news,True,MSFT
0.023490064202537003,0.01638645501449461,0.013746535095811549,0.012959087371004893,,,,,-0.0541923583157744,-0.0541923583157744,-0.0007376798453696912,-0.02234914588560229,0.03061926634619394,0.03061926634619394,0.023739276110761837,0.03061926634619394,0.0848116246619683,0.0848116246619683,0.02447695595613147,0.052968412231796214,-0.003740306639680651,-0.011608669352581941,-0.0025826002818376183,-0.008630697390163386,,,,,-0.004418299457588315,-0.004418299457588315,-0.014612730523844339,-0.00456705364608016,-0.004814493291013022,-0.004814493291013022,-0.022462046280349608,-0.004814493291013022,-0.00039619383342459624,-0.00039619383342459624,-0.007849315756505243,-0.0002474396449327898,bearish_activity_or_call_selling,0,0.01974975756285635,0.00477778566191267,0.01116393481397393,0.004328389980841507,1,2026-04-17,,,,,-0.05861065777336272,-0.05861065777336272,-0.01535041036921403,-0.02691619953168245,0.02580477305518092,0.02580477305518092,0.0012772298304122298,0.02580477305518092,0.0844154308285437,0.0844154308285437,0.016627640199626228,0.052720972586863424,True,2026-04-17T09:46:25.968000-04:00,True,4,3,16,analyst_rating_news:2;general_company_news:13;regulatory_or_clinical_news:1,11,5,general_company_news,True,MSFT
