symbol,release_date,horizon,event_trade_date,event_ret,event_abs,event_path,control_count,control_mean_ret,control_mean_abs,control_mean_path,surprise_sign,large_surprise_0_1pp,large_surprise_0_2pp,cpi_mom_surprise_pp,cpi_mom_abs_surprise_pp,cpi_mom_direction,cpi_mom_expectation_source,core_mom_surprise_pp,core_mom_abs_surprise_pp,core_mom_direction,core_mom_expectation_source,cpi_yoy_surprise_pp,cpi_yoy_abs_surprise_pp,cpi_yoy_direction,cpi_yoy_expectation_source,core_yoy_surprise_pp,core_yoy_abs_surprise_pp,core_yoy_direction,core_yoy_expectation_source,ret_delta,abs_delta,path_delta
XLF,2017-10-13,10,2017-10-13,0.02758620689655178,0.02758620689655178,0.04022988505747116,22,0.005028389589145118,0.01458055574044802,0.02932139141082722,cooler,True,False,,,,,,,,,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.02255781730740666,0.013005651156103758,0.010908493646643938
XLF,2017-12-13,1,2017-12-13,-0.012393767705382364,0.012393767705382364,0.01770538243626052,22,0.003487280002910623,0.006118125160819463,0.012829777042560745,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.015881047708292986,0.0062756425445629005,0.004875605393699774
XLF,2017-12-13,5,2017-12-13,-0.009560906515580725,0.009560906515580725,0.026912181303116123,22,0.011889518452665327,0.014677888236711723,0.029042375269315593,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.021450424968246052,-0.005116981721130998,-0.00213019396619947
XLF,2017-12-13,10,2017-12-13,-0.009915014164305846,0.009915014164305846,0.026912181303116123,22,0.021329613661094104,0.021459021619683563,0.038292249958471115,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.03124462782539995,-0.011544007455377717,-0.011380068655354993
XLK,2016-01-20,1,2016-01-20,-0.020568816658202205,0.020568816658202205,0.03638902996444904,20,-0.0032936066420911512,0.01392017311547189,0.021784322220439266,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,-0.017275210016111053,0.006648643542730315,0.014604707744009772
XLK,2016-01-20,5,2016-01-20,0.004570848146267181,0.004570848146267181,0.06305231081767382,20,-0.016339224604616807,0.031241783605234597,0.05715433711280089,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.02091007275088399,-0.026670935458967416,0.005897973704872925
XLK,2016-01-20,10,2016-01-20,0.031995937023869825,0.031995937023869825,0.09377856780091409,20,-0.01954289057671214,0.026996763512956806,0.07950058993077,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.05153882760058197,0.004999173510913019,0.014277977870144093
XLK,2016-02-19,1,2016-02-19,0.002962962962962834,0.002962962962962834,0.010000000000000009,22,0.0005035654692482097,0.010237490966030433,0.01845527522708866,hotter,True,False,,,,,,,,,0.09999999999999987,0.09999999999999987,hotter,consensus,0.10000000000000009,0.10000000000000009,hotter,consensus,0.002459397493714624,-0.007274528003067599,-0.008455275227088652
XLK,2016-02-19,5,2016-02-19,0.022962962962962852,0.022962962962962852,0.03777777777777769,22,0.008949347772439371,0.027816266387900444,0.04672624479867417,hotter,True,False,,,,,,,,,0.09999999999999987,0.09999999999999987,hotter,consensus,0.10000000000000009,0.10000000000000009,hotter,consensus,0.01401361519052348,-0.004853303424937592,-0.00894846702089648
XLK,2016-02-19,10,2016-02-19,0.04444444444444429,0.04444444444444429,0.06024691358024703,22,0.03105395789696417,0.03463668064161678,0.06301578147249744,hotter,True,False,,,,,,,,,0.09999999999999987,0.09999999999999987,hotter,consensus,0.10000000000000009,0.10000000000000009,hotter,consensus,0.013390486547480117,0.00980776380282751,-0.0027688678922504067
XLK,2016-04-14,1,2016-04-14,-0.0008978675645342493,0.0008978675645342493,0.006621773288439936,22,-0.001441404839192064,0.00837235017451318,0.013603882693182977,cooler,True,True,,,,,,,,,-0.20000000000000007,0.20000000000000007,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.0005435372746578147,-0.007474482609978931,-0.006982109404743041
XLK,2016-04-14,5,2016-04-14,-0.004938271604938205,0.004938271604938205,0.01683501683501687,22,-0.009814993131841799,0.016744181236249087,0.02944692085405004,cooler,True,True,,,,,,,,,-0.20000000000000007,0.20000000000000007,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.004876721526903594,-0.011805909631310882,-0.012611904019033171
XLK,2016-04-14,10,2016-04-14,-0.028507295173961777,0.028507295173961777,0.05072951739618403,22,-0.014880741662209191,0.016893590014994832,0.03888588928394755,cooler,True,True,,,,,,,,,-0.20000000000000007,0.20000000000000007,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.013626553511752586,0.011613705158966946,0.011843628112236479
XLK,2016-06-16,1,2016-06-16,0.0027611596870684707,0.0027611596870684707,0.014265991716520876,22,-0.0003191568650520272,0.008687024989479314,0.01013242761056547,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.003080316552120498,-0.0059258653024108435,0.004133564105955405
XLK,2016-06-16,5,2016-06-16,-0.0020823745973308494,0.0020823745973308494,0.02323976069949385,22,-0.0018280393314220953,0.016508485921150614,0.033247333430402266,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,-0.00025433526590875406,-0.014426111323819765,-0.010007572730908416
XLK,2016-06-16,10,2016-06-16,-0.009433962264151052,0.009433962264151052,0.06856879889553624,22,0.004713275025288904,0.02617675262016347,0.0507358833133426,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,-0.014147237289439956,-0.016742790356012418,0.017832915582193645
XLK,2016-08-16,1,2016-08-16,-0.007815800591466138,0.007815800591466138,0.006125897760878796,22,0.00047441347014705944,0.0035301150824789077,0.006520346018735463,cooler,False,False,,,,,,,,,-0.09999999999999998,0.09999999999999998,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.008290214061613198,0.00428568550898723,-0.00039444825785666694
XLK,2016-08-16,5,2016-08-16,-0.005069708491761804,0.005069708491761804,0.011829319814110617,22,0.0048059441718339225,0.006407517565858097,0.01564401655244045,cooler,False,False,,,,,,,,,-0.09999999999999998,0.09999999999999998,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.009875652663595726,-0.001337809074096293,-0.003814696738329834
XLK,2016-08-16,10,2016-08-16,-0.0008449514152937265,0.0008449514152937265,0.01457541191381495,22,0.0027601523649465384,0.008464099303967798,0.024150104376458103,cooler,False,False,,,,,,,,,-0.09999999999999998,0.09999999999999998,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.003605103780240265,-0.0076191478886740716,-0.009574692462643152
XLK,2016-10-18,1,2016-10-18,0.0008445945945945166,0.0008445945945945166,0.007179054054054168,22,-0.0015097473232701083,0.004784177822224592,0.00991272021814135,cooler,False,False,,,,,,,,,0.0,0.0,inline,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.002354341917864625,-0.003939583227630075,-0.0027336661640871823
XLK,2016-10-18,5,2016-10-18,0.01119087837837851,0.01119087837837851,0.017947635135135198,22,-0.0036883408741993817,0.010379001352526547,0.023912790003244647,cooler,False,False,,,,,,,,,0.0,0.0,inline,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.014879219252577892,0.0008118770258519637,-0.005965154868109449
XLK,2016-10-18,10,2016-10-18,0.0021114864864866245,0.0021114864864866245,0.01963682432432423,22,-0.0075791110130303315,0.011221260130081163,0.03473775134977417,cooler,False,False,,,,,,,,,0.0,0.0,inline,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.009690597499516956,-0.009109773643594539,-0.01510092702544994
XLK,2016-12-15,1,2016-12-15,0.004487048745665856,0.004487048745665856,0.009891902916581596,22,0.0014608263155621581,0.0070741053185731755,0.009913579055163208,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0030262224301036977,-0.0025870565729073196,-2.167613858161145e-05
XLK,2016-12-15,5,2016-12-15,-0.0006118702834999601,0.0006118702834999601,0.018131756067713667,22,0.009283663761639001,0.015283148250901567,0.026777253705498938,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.009895534045138961,-0.014671277967401607,-0.008645497637785271
XLK,2016-12-15,10,2016-12-15,-0.005590454823577451,0.005590454823577451,0.018131756067713667,22,0.018325314580417584,0.01871294725231422,0.03529301680768541,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.023915769403995035,-0.013122492428736768,-0.01716126073997174
XLK,2017-01-18,1,2017-01-18,0.0038700503348927384,0.0038700503348927384,0.004544683326465848,22,0.002050124410461414,0.004586479894443698,0.007730914119929044,inline,False,False,,,,,,,,,0.0,0.0,inline,consensus,0.0,0.0,inline,consensus,0.0018199259244313245,-0.0007164295595509596,-0.003186230793463196
XLK,2017-01-18,5,2017-01-18,0.013969346615927858,0.013969346615927858,0.016865824789328743,22,0.008305738987862061,0.009386605259301885,0.01850312685303596,inline,False,False,,,,,,,,,0.0,0.0,inline,consensus,0.0,0.0,inline,consensus,0.005663607628065797,0.004582741356625973,-0.0016373020637072168
XLK,2017-01-18,10,2017-01-18,0.018009065128341772,0.018009065128341772,0.028076043661277694,22,0.018705339441063926,0.018705339441063926,0.027597668462112958,inline,False,False,,,,,,,,,0.0,0.0,inline,consensus,0.0,0.0,inline,consensus,-0.0006962743127221539,-0.0006962743127221539,0.0004783751991647364
XLK,2017-02-15,1,2017-02-15,0.0036459290349408757,0.0036459290349408757,0.005802539578155352,22,0.001329521159811336,0.0035844563460357237,0.0069196463558758555,hotter,True,False,,,,,,,,,0.10000000000000009,0.10000000000000009,hotter,consensus,0.19999999999999973,0.19999999999999973,hotter,consensus,0.0023164078751295395,6.147268890515202e-05,-0.001117106777720503
XLK,2017-02-15,5,2017-02-15,0.016218098120944102,0.016218098120944102,0.018181290678220163,22,0.008846664443441182,0.009282229829254392,0.016099198063991082,hotter,True,False,,,,,,,,,0.10000000000000009,0.10000000000000009,hotter,consensus,0.19999999999999973,0.19999999999999973,hotter,consensus,0.00737143367750292,0.00693586829168971,0.0020820926142290815
XLK,2017-02-15,10,2017-02-15,0.02511532547411588,0.02511532547411588,0.029786369834530868,22,0.018684990777324297,0.018684990777324297,0.026606234772940572,hotter,True,False,,,,,,,,,0.10000000000000009,0.10000000000000009,hotter,consensus,0.19999999999999973,0.19999999999999973,hotter,consensus,0.006430334696791582,0.006430334696791582,0.003180135061590296
XLK,2017-03-15,1,2017-03-15,0.008457237679492247,0.008457237679492247,0.009994060134071336,22,0.00034535903608102163,0.003965901489829696,0.007399069166756886,inline,False,False,,,,,,,,,0.0,0.0,inline,consensus,0.0,0.0,inline,consensus,0.008111878643411225,0.004491336189662551,0.00259499096731445
XLK,2017-03-15,5,2017-03-15,-0.011719449760991152,0.011719449760991152,0.026965105644758403,22,0.0030623438059730183,0.006945073354511177,0.016597493119409445,inline,False,False,,,,,,,,,0.0,0.0,inline,consensus,0.0,0.0,inline,consensus,-0.01478179356696417,0.004774376406479975,0.010367612525348957
XLK,2017-03-15,10,2017-03-15,0.0035544911986271632,0.0035544911986271632,0.028473643023486206,22,0.0021193337986551127,0.0071992248337113115,0.023661541300093847,inline,False,False,,,,,,,,,0.0,0.0,inline,consensus,0.0,0.0,inline,consensus,0.0014351573999720505,-0.0036447336350841483,0.004812101723392359
XLK,2017-04-14,1,2017-04-17,0.011066590345353955,0.011066590345353955,0.008776950963556462,22,0.0006650456521542301,0.003759593560386773,0.007471778999026654,cooler,True,True,,,,,,,,,-0.20000000000000018,0.20000000000000018,cooler,consensus,-0.2999999999999998,0.2999999999999998,cooler,consensus,0.010401544693199725,0.007306996784967182,0.0013051719645298084
XLK,2017-04-14,5,2017-04-17,0.014464796794505075,0.014464796794505075,0.01831711505437883,22,0.004914332654683677,0.010220956939710727,0.018476685139902624,cooler,True,True,,,,,,,,,-0.20000000000000018,0.20000000000000018,cooler,consensus,-0.2999999999999998,0.2999999999999998,cooler,consensus,0.009550464139821399,0.004243839854794347,-0.00015957008552379415
XLK,2017-04-14,10,2017-04-17,0.03606182026330851,0.03606182026330851,0.04083190230871958,22,0.013213264047401075,0.01922594952780019,0.02944331451402193,cooler,True,True,,,,,,,,,-0.20000000000000018,0.20000000000000018,cooler,consensus,-0.2999999999999998,0.2999999999999998,cooler,consensus,0.022848556215907433,0.016835870735508317,0.01138858779469765
XLK,2017-05-12,1,2017-05-12,0.0019837691614066344,0.0019837691614066344,0.0032461677186657045,22,0.0016315718803697602,0.005495810862621121,0.007888039362549538,cooler,True,False,,,,,,,,,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.00035219728103687417,-0.0035120417012144863,-0.004641871643883834
XLK,2017-05-12,5,2017-05-12,-0.00955816050495939,0.00955816050495939,0.032822362488728496,22,0.012495970983701542,0.013308218906405954,0.020105859537759254,cooler,True,False,,,,,,,,,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.022054131488660932,-0.003750058401446564,0.012716502950969242
XLK,2017-05-12,10,2017-05-12,0.019477006311992673,0.019477006311992673,0.03949504057709641,22,0.016312785478615723,0.018565656801170508,0.03534393439521283,cooler,True,False,,,,,,,,,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0031642208333769496,0.0009113495108221646,0.004151106181883579
XLK,2017-06-14,1,2017-06-14,-0.009246088193456625,0.009246088193456625,0.017158605974395447,22,-0.0013892274580091033,0.007042672470288765,0.012589175454798545,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.19999999999999996,0.19999999999999996,cooler,consensus,-0.007856860735447523,0.00220341572316786,0.004569430519596901
XLK,2017-06-14,5,2017-06-14,-0.01077880512091045,0.01077880512091045,0.032005689900426626,22,-0.007508295309105845,0.0165801097269098,0.032029197019698086,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.19999999999999996,0.19999999999999996,cooler,consensus,-0.0032705098118046057,-0.005801304605999348,-2.3507119271459764e-05
XLK,2017-06-14,10,2017-06-14,-0.02204836415362732,0.02204836415362732,0.039118065433854765,22,-0.011640234213988899,0.018854541776409352,0.046825928641405896,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.19999999999999996,0.19999999999999996,cooler,consensus,-0.010408129939638421,0.0031938223772179676,-0.007707863207551131
XLK,2017-07-14,1,2017-07-14,0.014209591474245276,0.014209591474245276,0.010834813499112084,22,0.0009878736379365953,0.007852984435638729,0.012175367534715991,cooler,False,False,,,,,,,,,-0.09999999999999987,0.09999999999999987,cooler,consensus,0.0,0.0,inline,consensus,0.01322171783630868,0.006356607038606547,-0.0013405540356039077
XLK,2017-07-14,5,2017-07-14,0.020603907637655405,0.020603907637655405,0.02149200710479593,22,0.00816477241797829,0.014331211233807201,0.02612053446010656,cooler,False,False,,,,,,,,,-0.09999999999999987,0.09999999999999987,cooler,consensus,0.0,0.0,inline,consensus,0.012439135219677116,0.006272696403848204,-0.004628527355310632
XLK,2017-07-14,10,2017-07-14,0.018117229129662515,0.018117229129662515,0.034103019538188395,22,0.01855237014853085,0.021523151836948598,0.03945570513168142,cooler,False,False,,,,,,,,,-0.09999999999999987,0.09999999999999987,cooler,consensus,0.0,0.0,inline,consensus,-0.000435141018868334,-0.0034059227072860826,-0.005352685593493028
XLK,2017-08-11,1,2017-08-11,0.013645722399715954,0.013645722399715954,0.021388001419950342,22,0.00034033934023886496,0.00571050713030559,0.010587724674856115,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.013305383059477089,0.007935215269410364,0.010800276745094227
XLK,2017-08-11,5,2017-08-11,0.011892083777067741,0.011892083777067741,0.04259850905218321,22,0.0035086838356907716,0.00999443905879935,0.027014122098078287,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.00838339994137697,0.0018976447182683914,0.015584386954104922
XLK,2017-08-11,10,2017-08-11,0.024494142705005162,0.024494142705005162,0.04259850905218321,22,0.005935841599974048,0.012167704435648751,0.03736854546294578,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.018558301105031115,0.01232643826935641,0.005229963589237427
XLK,2017-09-14,1,2017-09-14,-0.0044202652159128775,0.0044202652159128775,0.007055423325399435,22,0.001374154927941876,0.004962199483138383,0.009571975430296758,hotter,False,False,,,,,,,,,0.09999999999999987,0.09999999999999987,hotter,consensus,0.09999999999999987,0.09999999999999987,hotter,consensus,-0.005794420143854753,-0.0005419342672255056,-0.0025165521048973235
XLK,2017-09-14,5,2017-09-14,0.0011900714042842875,0.0011900714042842875,0.013940836450186955,22,0.005201236869008449,0.010275978592533173,0.023553462271700045,hotter,False,False,,,,,,,,,0.09999999999999987,0.09999999999999987,hotter,consensus,0.09999999999999987,0.09999999999999987,hotter,consensus,-0.004011165464724162,-0.009085907188248886,-0.00961262582151309
XLK,2017-09-14,10,2017-09-14,-0.0010200612036722623,0.0010200612036722623,0.02720163209792581,22,0.012980145521489128,0.014765008637883926,0.030968345028205335,hotter,False,False,,,,,,,,,0.09999999999999987,0.09999999999999987,hotter,consensus,0.09999999999999987,0.09999999999999987,hotter,consensus,-0.01400020672516139,-0.013744947434211664,-0.0037667129302795255
XLK,2017-10-13,1,2017-10-13,0.005496259351621013,0.005496259351621013,0.004571903574397407,22,0.003486456899497044,0.004833623145427568,0.007623638217565545,cooler,True,False,,,,,,,,,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0020098024521239695,0.0006626362061934454,-0.003051734643168138
XLK,2017-10-13,5,2017-10-13,0.009975062344139696,0.009975062344139696,0.011471321695760706,22,0.015509198118335206,0.01597377300613405,0.022820788522891756,cooler,True,False,,,,,,,,,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.005534135774195511,-0.0059987106619943525,-0.01134946682713105
XLK,2017-10-13,10,2017-10-13,0.02394014962593527,0.02394014962593527,0.022277639235245283,22,0.028688110033104543,0.028688110033104543,0.03679441246181801,cooler,True,False,,,,,,,,,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.004747960407169273,-0.004747960407169273,-0.01451677322657273
XLK,2017-12-13,1,2017-12-13,0.002343750000000089,0.002343750000000089,0.006406249999999947,22,0.0007222061007456068,0.006281001469750368,0.012346399846634014,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.001621543899254482,-0.00393725146975028,-0.005940149846634067
XLK,2017-12-13,5,2017-12-13,0.011093749999999902,0.011093749999999902,0.023749999999999938,22,0.004677362308583399,0.016564882828195095,0.028253204700090892,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.006416387691416503,-0.005471132828195193,-0.004503204700090954
XLK,2017-12-13,10,2017-12-13,0.0029687499999999645,0.0029687499999999645,0.023749999999999938,22,0.018573472874646266,0.020741501057737678,0.04024924753983426,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.015604722874646301,-0.017772751057737714,-0.016499247539834325
XLE,2016-01-20,1,2016-01-20,-0.02136105860113413,0.02136105860113413,0.04952741020793938,21,-0.002447857564331693,0.02384649133620114,0.039671542365722026,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,-0.018913201036802437,-0.00248543273506701,0.009855867842217356
XLE,2016-01-20,5,2016-01-20,0.027410207939508657,0.027410207939508657,0.1170132325141775,21,-0.020632183743643284,0.04398699355464491,0.09047833065431984,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.04804239168315194,-0.01657678561513625,0.026534901859857657
XLE,2016-01-20,10,2016-01-20,0.041020793950850676,0.041020793950850676,0.16105860113421544,21,-0.019961306853074644,0.04507660645367757,0.1189052613578357,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.06098210080392532,-0.004055812502826897,0.042153339776379736
XLE,2016-02-19,1,2016-02-19,0.0010580144595309093,0.0010580144595309093,0.033680126961734946,22,0.0024783850771317477,0.019168184765845517,0.03347724292149631,hotter,True,False,,,,,,,,,0.09999999999999987,0.09999999999999987,hotter,consensus,0.10000000000000009,0.10000000000000009,hotter,consensus,-0.0014203706176008383,-0.018110170306314607,0.0002028840402386392
XLE,2016-02-19,5,2016-02-19,-0.00017633574325515156,0.00017633574325515156,0.060835831423029396,22,0.019398523008449017,0.03646607358179879,0.07419251331494851,hotter,True,False,,,,,,,,,0.09999999999999987,0.09999999999999987,hotter,consensus,0.10000000000000009,0.10000000000000009,hotter,consensus,-0.019574858751704168,-0.03628973783854364,-0.013356681891919117
XLE,2016-02-19,10,2016-02-19,0.06489155351789799,0.06489155351789799,0.09557397284429558,22,0.045102253805589625,0.04781136961159508,0.0986733971357151,hotter,True,False,,,,,,,,,0.09999999999999987,0.09999999999999987,hotter,consensus,0.10000000000000009,0.10000000000000009,hotter,consensus,0.01978929971230837,0.017080183906302913,-0.003099424291419517
XLE,2016-04-14,1,2016-04-14,0.00031060723714859684,0.00031060723714859684,0.009706476160894595,22,0.004429434119108203,0.011868857200465982,0.02100587085402333,cooler,True,True,,,,,,,,,-0.20000000000000007,0.20000000000000007,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.004118826881959606,-0.011558249963317386,-0.011299394693128736
XLE,2016-04-14,5,2016-04-14,0.03463270694207177,0.03463270694207177,0.07734120205000772,22,0.011251454908482294,0.02994539346432782,0.04808878651082126,cooler,True,True,,,,,,,,,-0.20000000000000007,0.20000000000000007,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.023381252033589473,0.004687313477743947,0.029252415539186456
XLE,2016-04-14,10,2016-04-14,0.06584873427550852,0.06584873427550852,0.1052958533933841,22,0.022257865675131935,0.04367173330278231,0.07609434388765772,cooler,True,True,,,,,,,,,-0.20000000000000007,0.20000000000000007,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.04359086860037659,0.022177000972726214,0.029201509505726378
XLE,2016-06-16,1,2016-06-16,-0.001795063575168121,0.001795063575168121,0.02438294689603593,22,0.00019750041950399413,0.012176203400783236,0.018080826507518046,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,-0.0019925639946721152,-0.010381139825615116,0.006302120388517882
XLE,2016-06-16,5,2016-06-16,0.020942408376963373,0.020942408376963373,0.054450261780104814,22,-0.0010059804197042332,0.021734416482349597,0.052278719814426174,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.021948388796667606,-0.0007920081053862243,0.0021715419656786403
XLE,2016-06-16,10,2016-06-16,0.013612565445026314,0.013612565445026314,0.07913238593866889,22,0.0029418884796430763,0.0160391393532631,0.06638812612351046,cooler,True,False,,,,,,,,,-0.10000000000000009,0.10000000000000009,cooler,consensus,0.0,0.0,inline,consensus,0.010670676965383239,-0.0024265739082367857,0.012744259815158435
XLE,2016-08-16,1,2016-08-16,0.004202898550724754,0.004202898550724754,0.01260869565217404,22,0.0007107838307074146,0.009377512564961903,0.01605051191941184,cooler,False,False,,,,,,,,,-0.09999999999999998,0.09999999999999998,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.0034921147200173393,-0.005174614014237149,-0.003441816267237798
XLE,2016-08-16,5,2016-08-16,0.010000000000000009,0.010000000000000009,0.03318840579710147,22,0.010254183338922841,0.017784367257706626,0.03610990191175122,cooler,False,False,,,,,,,,,-0.09999999999999998,0.09999999999999998,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.00025418333892283235,-0.007784367257706617,-0.0029214961146497506
XLE,2016-08-16,10,2016-08-16,0.012753623188405783,0.012753623188405783,0.03318840579710147,22,0.01554722222100517,0.026918070118363478,0.055356006552473365,cooler,False,False,,,,,,,,,-0.09999999999999998,0.09999999999999998,cooler,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.0027935990325993875,-0.014164446929957695,-0.022167600755371893
XLE,2016-10-18,1,2016-10-18,0.00835012957097625,0.00835012957097625,0.012525194356464153,22,-0.0016161066904332973,0.006308592125774917,0.015806523939763686,cooler,False,False,,,,,,,,,0.0,0.0,inline,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.009966236261409547,0.0020415374452013328,-0.003281329583299533
XLE,2016-10-18,5,2016-10-18,0.005470774546501689,0.005470774546501689,0.029655917074575266,22,-0.004700447084300336,0.014724356501634818,0.03404800279988143,cooler,False,False,,,,,,,,,0.0,0.0,inline,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,0.010171221630802025,-0.00925358195513313,-0.004392085725306166
XLE,2016-10-18,10,2016-10-18,-0.008350129570976028,0.008350129570976028,0.03987906708897204,22,-0.003422968468643231,0.01670288939970874,0.048339393089851204,cooler,False,False,,,,,,,,,0.0,0.0,inline,consensus,-0.09999999999999964,0.09999999999999964,cooler,consensus,-0.004927161102332797,-0.008352759828732712,-0.008460326000879162
XLE,2016-12-15,1,2016-12-15,0.0011775480832132423,0.0011775480832132423,0.0157660604474682,22,0.0034028310906792873,0.00678075355957338,0.01412091214756499,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.002225283007466045,-0.005603205476360138,0.001645148299903209
XLE,2016-12-15,5,2016-12-15,-0.0030092895459898905,0.0030092895459898905,0.0157660604474682,22,0.007499727527947167,0.015596050427853347,0.03250097848040448,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.010509017073937057,-0.012586760881863456,-0.01673491803293628
XLE,2016-12-15,10,2016-12-15,-0.011513803480308948,0.011513803480308948,0.019756640062802644,22,0.005031102581274038,0.0186474485888093,0.0443822624973586,cooler,True,False,,,,,,,,,0.0,0.0,inline,consensus,-0.10000000000000009,0.10000000000000009,cooler,consensus,-0.016544906061582987,-0.007133645108500352,-0.024625622434555954
XLE,2017-01-18,1,2017-01-18,-0.002670226969292422,0.002670226969292422,0.007076101468624807,22,-0.001137185677345503,0.006754774125308288,0.012707762123544842,inline,False,False,,,,,,,,,0.0,0.0,inline,consensus,0.0,0.0,inline,consensus,-0.0015330412919469189,-0.004084547156015866,-0.005631660654920035
XLE,2017-01-18,5,2017-01-18,-0.005340453938584844,0.005340453938584844,0.02136181575433893,22,-0.009309136975035688,0.012305066631266494,0.029765099741150856,inline,False,False,,,,,,,,,0.0,0.0,inline,consensus,0.0,0.0,inline,consensus,0.003968683036450845,-0.00696461269268165,-0.008403283986811925
