release_date,is_abnormal,abnormal_metrics,cpi_mom,cpi_mom_zscore,cpi_mom_abnormal,core_mom,core_mom_zscore,core_mom_abnormal,cpi_yoy,cpi_yoy_zscore,cpi_yoy_abnormal,core_yoy,core_yoy_zscore,core_yoy_abnormal
2019-04-10,False,,0.0037817929172307974,1.3095800274403642,False,0.001458730559831034,-0.436234591215082,False,0.018831863513063984,-0.020116105424728345,False,0.0206656235001228,-0.043380313322228824,False
2019-05-10,False,,0.0037596794047436433,1.2550879794195855,False,0.001643938264383582,-0.15647337309392237,False,0.020005834702090608,0.17541874782600794,False,0.020913377235709074,0.07775639994991722,False
2019-06-12,False,,0.0002468332856644384,-0.8613679586237108,False,0.0008397042714227698,-1.3562202882764192,False,0.017959105553606136,-0.17108118536075534,False,0.0197242800754438,-0.5088674140618127,False
2019-07-11,False,,-0.0003251128102280676,-1.1840975787645196,False,0.001990717611749071,0.39082740479560457,False,0.01671194894390049,-0.38127391999158333,False,0.020746001344216447,0.006014281097063839,False
2019-08-13,False,,0.0023078761661827762,0.4042175247390008,False,0.002059077639787077,0.4880015105802495,False,0.01826331335037068,-0.1098883145712606,False,0.021657049503490455,0.4636708957871635,False
2019-09-12,False,,0.0009147700174354512,-0.4324785028812704,False,0.002267547857794039,0.7957086042127312,False,0.017376412106666406,-0.2627024244755642,False,0.02321135673598529,1.2452323417894102,False
2019-10-10,False,,0.0015388460997671771,-0.051201556722595895,False,0.0019365082974263093,0.28084918442063356,False,0.016844977040391562,-0.3529265584001867,False,0.023300099083477743,1.2568094935342278,False
2019-11-13,False,,0.0028272822992627678,0.7333881673592852,False,0.002201310195621753,0.6824242071352477,False,0.017339736996186295,-0.2611828781219971,False,0.023378148209658223,1.262793443389853,False
2019-12-11,False,,0.00281542260504386,0.714662655324838,False,0.002181379024040364,0.6416030005265028,False,0.020922903948629168,0.3821932292777239,False,0.023546960942649298,1.3141100750884624,False
2020-01-14,False,,0.0029122185210892493,0.7633815222659663,False,0.0017774564297226014,0.007977043038157348,False,0.023195274699624457,0.7875294781962919,False,0.022905988164406255,0.9617825328943276,False
2020-02-11,False,,0.0019216641534238743,0.14024222122664748,False,0.002616344635741674,1.3179641438385912,False,0.02599767976845202,1.2823237576713904,False,0.022817391837892886,0.8998991470480546,False
2020-02-13,False,,0.0019216641534238743,0.1388609340456045,False,0.002616344635741674,1.2839610682224794,False,0.02599767976845202,1.2503188128486866,False,0.022817391837892886,0.8843447275185696,False
2020-03-11,False,,0.0004746707213065804,-0.7725197611917893,False,0.002452046371421268,0.9990716312703443,False,0.023413166797595197,0.757840999002175,False,0.023676613601035346,1.2969756480005383,False
2020-04-10,True,cpi_mom;core_mom,-0.004528447444551498,-3.9198267722031743,True,-0.0011818827841568735,-4.624734312276067,True,0.014940399642909163,-0.7763799992693138,False,0.02097741687598198,-0.06929686826759665,False
2020-05-12,True,cpi_mom;core_mom;cpi_yoy;core_yoy,-0.007920147553434065,-5.344485446016345,True,-0.00489788582084516,-8.797090516105762,True,0.003130472940411133,-2.8961866215016876,True,0.014309324152566472,-3.396022748284908,True
2020-06-10,True,core_mom;cpi_yoy;core_yoy,-0.0008983252093487382,-1.0621662772188476,False,-0.0012568392374673332,-2.504275747890175,True,0.001982013035848551,-2.87175444817743,True,0.012184564692601985,-4.038962345091616,True
2020-07-14,True,cpi_mom;cpi_yoy;core_yoy,0.004847499237691677,1.6127260137838355,True,0.0016464967672902286,0.0451210183293895,False,0.007166562831830481,-1.8303142474518774,True,0.011836841884912408,-3.6718141644824653,True
2020-08-12,True,cpi_mom;core_mom;core_yoy,0.005096443382793581,1.6776079869063136,True,0.005792762056656242,3.5036454368424117,True,0.009968647625897997,-1.3241617194586826,False,0.015606958371315871,-1.881552443402975,True
2020-09-11,True,core_mom,0.003731343283582156,1.0115943724838503,False,0.0038632853258735445,1.683525947795545,True,0.012810698495523853,-0.8501734271581228,False,0.017223933878284248,-1.2248978591774193,False
2020-10-13,False,,0.002626139536318739,0.49806746849601474,False,0.0019037187711885561,0.15313623456967382,False,0.013910228912373812,-0.6659782412313168,False,0.01719064405343662,-1.2117784541815275,False
2020-11-12,False,,0.001238475828567287,-0.13446975441499476,False,0.001386962552011095,-0.24113225019362788,False,0.012303863428671624,-0.9106328858900272,False,0.01636411669245552,-1.485416012107901,False
2020-12-10,False,,0.002274132890799363,0.33866799127112807,False,0.0025064424854999157,0.6188136607489972,False,0.011757452138405844,-0.9833034879118258,False,0.016693780408814973,-1.3301694901755776,False
2021-01-13,False,,0.004346309661148906,1.286836715331109,False,0.0013334271670970566,-0.29135993613343963,False,0.013204191315779434,-0.7402111632197937,False,0.01624313961356294,-1.4613498576612476,False
2021-02-08,True,core_yoy,0.0024499608845809373,0.3943295949738103,False,0.00017015547031329348,-1.1912486953415644,False,0.013738437137002402,-0.646835421820621,False,0.013763703714812836,-2.29873511437038,True
2021-02-10,True,core_yoy,0.0024499608845809373,0.39081734732933376,False,0.00017015547031329348,-1.169354034923624,False,0.013738437137002402,-0.639784678860605,False,0.013763703714812836,-2.193563020676101,True
2021-03-10,True,core_yoy,0.0033956762230333837,0.8250472420971143,False,0.0015015514799159302,-0.12167710539329708,False,0.016698167791706853,-0.16085461599560094,False,0.012802483449900981,-2.4205085877769057,True
2021-04-13,True,cpi_mom,0.0052432098156529605,1.6718341528202756,True,0.002459443190924393,0.6235931623284858,False,0.026678187820641908,1.4439934561047139,False,0.016494791315614155,-1.1202414970728012,False
2021-05-12,True,cpi_mom;core_mom;cpi_yoy;core_yoy,0.006238653990587206,2.0823638992895517,True,0.008108038414641028,5.0266072369123656,True,0.04133077115360573,3.748219292869868,True,0.029780316542864504,3.1492569016441956,True
2021-06-10,True,cpi_mom;core_mom;cpi_yoy;core_yoy,0.006635060424433847,2.18258460766419,True,0.006595775780164903,3.251863855992658,True,0.04918257089467626,4.541193177232371,True,0.03787696110198491,5.363569115822544,True
2021-07-13,True,cpi_mom;core_mom;cpi_yoy;core_yoy,0.00846178781815543,2.8935582607829584,True,0.007935672408473149,3.8554950206997476,True,0.05295632620349999,4.4516508360288345,True,0.04439362194328367,6.148430097722557,True
2021-08-11,True,cpi_yoy;core_yoy,0.004614747980816958,1.119004392637476,False,0.0035908388588552498,0.9680884250196619,False,0.05245169381309234,3.8500451738320827,True,0.042107192143281846,4.456270197888353,True
2021-09-14,True,cpi_yoy;core_yoy,0.002842925602144719,0.36671841777724995,False,0.001252476242427747,-0.398075717386668,False,0.05152015301793966,3.3830051858719097,True,0.039396919775577244,3.415401125682543,True
2021-10-13,True,cpi_yoy;core_yoy,0.004525517463950024,1.0659834544990536,False,0.0025125718197684943,0.3385628307701557,False,0.05351215590949132,3.3211659176254913,True,0.04002855729865806,3.2590766771102526,True
2021-11-10,True,cpi_mom;core_mom;cpi_yoy;core_yoy,0.00963820232923207,3.1824253301926904,True,0.0070433109997212195,2.989199782363945,True,0.06235042390298062,3.8997815379835554,True,0.045903173341849124,3.985632980997986,True
2021-12-10,True,cpi_mom;core_mom;cpi_yoy;core_yoy,0.00856626288193807,2.5448058254864443,True,0.006170384992260303,2.320252401866848,True,0.06901970403700863,4.10183853572847,True,0.04972572143965692,4.1668334869127515,True
2022-01-12,True,cpi_mom;core_mom;cpi_yoy;core_yoy,0.006905230550805275,1.7943396740692477,True,0.006259571074712644,2.275744941172351,True,0.07174340285065539,3.8989656843089753,True,0.05488993530393094,4.434598843885318,True
2022-02-08,True,core_mom;cpi_yoy;core_yoy,0.006046039630400957,1.4239279745996425,False,0.005529840802300345,1.8030801854602807,True,0.07558805726967832,3.815042063658704,True,0.060542851542418896,4.6204061849166935,True
2022-02-10,True,core_mom;cpi_yoy;core_yoy,0.006046039630400957,1.3967335575762536,False,0.005529840802300345,1.7552774912254159,True,0.07558805726967832,3.4797321524688494,True,0.060542851542418896,4.067669131334801,True
2022-03-10,True,cpi_mom;core_mom;cpi_yoy;core_yoy,0.0069263793475682345,1.6975520057885565,True,0.005286706165847699,1.5860509807761909,True,0.07937278766517819,3.4542427128141844,True,0.06455115161765645,4.073548953082119,True
2022-04-12,True,cpi_mom;cpi_yoy;core_yoy,0.011156414762741651,3.208424592593,True,0.0027161752921707194,0.2420656791117383,False,0.08572204966013852,3.571474638539269,True,0.06482378554404167,3.7087443946559357,True
2022-05-11,True,cpi_yoy;core_yoy,0.0030833512934780316,0.19763955193428326,False,0.005044005313849409,1.4335999094553358,False,0.08231750770777224,3.113842290163098,True,0.06158737119052837,3.133775451291539,True
2022-06-10,True,cpi_mom;core_mom;cpi_yoy;core_yoy,0.00948499623996324,2.4344224533489376,True,0.005331928925972562,1.5539605515116728,True,0.08538171195642064,3.085243009101374,True,0.060254478790408905,2.8360431322174264,True
2022-07-13,True,cpi_mom;core_mom;cpi_yoy;core_yoy,0.012561019986405686,3.3829460638280175,True,0.006803326679517774,2.2658680126106563,True,0.08979361103105798,3.1222259841591993,True,0.05906335651591377,2.599403159711088,True
2022-08-10,True,cpi_yoy;core_yoy,-0.00014917428642136077,-0.9214330147335593,False,0.0035300119027377175,0.5716595087161496,False,0.08462576727730098,2.6950136371920066,True,0.05899916740834321,2.481034286347511,True
2022-09-13,True,cpi_yoy;core_yoy,0.0006239128149656548,-0.6632930293104208,False,0.004903621970395289,1.2475668875482144,False,0.08222579178218825,2.4626373257304057,True,0.06286089097732228,2.6624093449386357,True
2022-10-13,True,core_mom;cpi_yoy;core_yoy,0.0042426727482827165,0.5077219117948315,False,0.005702530898544778,1.6236977503784915,True,0.08192106896425821,2.352828752557689,True,0.06624287624509306,2.781819701694236,True
2022-11-10,True,cpi_yoy;core_yoy,0.005594754832984217,0.9413812966231474,False,0.003933258669599482,0.724758687180487,False,0.07758813957693,2.0818742097674825,True,0.06294999786983246,2.4273459277773908,True
2022-12-13,True,cpi_yoy;core_yoy,0.002614032556282231,-0.03345661696314729,False,0.0030928627016122423,0.3061744335927263,False,0.07122856456533988,1.7523088357515892,True,0.05969880665899807,2.1221097506392015,True
2023-01-12,True,core_yoy,0.0001539563433359259,-0.8340485006204637,False,0.0035594772329976543,0.5343946821578351,False,0.06404600402357152,1.4132594235722915,False,0.05685531944736666,1.8746894799778604,True
2023-02-10,True,core_yoy,0.005314022594635093,0.8563604205458131,False,0.004140759271916483,0.8183783884264325,False,0.06327178517960097,1.3578962488701,False,0.05539533472591773,1.735666027146911,True
2023-02-14,True,core_yoy,0.005314022594635093,0.848231130250986,False,0.004140759271916483,0.8108908491781994,False,0.06327178517960097,1.3369377840360774,False,0.05539533472591773,1.698222272260121,True
2023-03-14,True,core_yoy,0.003428533386591992,0.22361840918627918,False,0.004893570621394172,1.1777388895326346,False,0.05957820738137087,1.1648635192739014,False,0.054982603296180876,1.6372914725212209,True
2023-04-12,True,core_yoy,0.0012307181953890023,-0.5002159655709827,False,0.003367058722950844,0.40561520807718515,False,0.04917719362889961,0.722820062639933,False,0.05566741392671326,1.6479398562114862,True
2023-05-10,True,core_yoy,0.003392739405144063,0.21677606800062188,False,0.004545350273802429,0.990141074119961,False,0.049500798791243694,0.7303072478031815,False,0.05514364195873522,1.5837940996244535,True
2023-06-13,False,,0.0016146873813336349,-0.3743075757168573,False,0.003647229997324919,0.5323460119872111,False,0.04131851231385042,0.38648414810850973,False,0.05337547036084689,1.4472439986181604,False
2023-07-12,False,,0.00224175331482801,-0.1631065780129256,False,0.002177785289873002,-0.2061872888639877,False,0.03070617072997095,-0.056094059138496466,False,0.04853596327155252,1.1308286484528205,False
2023-08-10,False,,0.001957146710348745,-0.25756857128625993,False,0.0020692652486684615,-0.2596253622154978,False,0.03287749268428297,0.034742197264147505,False,0.04700970557935236,1.0252355677272478,False
2023-09-13,False,,0.004835707415079771,0.7126205099498769,False,0.0020067322630761275,-0.28979208463348766,False,0.03722504803505289,0.21679099479291244,False,0.04399143440066089,0.8318638467556463,False
2023-10-12,False,,0.003900915440960384,0.3918016636538668,False,0.003097745332385715,0.2654047065528459,False,0.03687206638119256,0.2007752267395163,False,0.04128747996485882,0.6608383364898441,False
2023-11-14,False,,0.0013668493471667986,-0.46910438244893343,False,0.0029561504352111356,0.19179606381161565,False,0.032512659098611785,0.015230955494875699,False,0.04027401561127464,0.5944750918403667,False
2023-12-12,False,,0.0014689823722116024,-0.43152708736557727,False,0.0030020195404181216,0.21430597362398046,False,0.031333462745911866,-0.03499911964191692,False,0.04017980521102138,0.5847460392374682,False
2024-01-11,False,,0.001924399963653789,-0.27347728513478786,False,0.0025704883607775564,-0.00888909844630171,False,0.033159099427102934,0.04320542118123367,False,0.039154727698627045,0.5181686590211642,False
2024-02-09,False,,0.0030996854969052023,0.13116155051043457,False,0.003588818467727739,0.5178156139566162,False,0.030883429864855705,-0.05474786200564438,False,0.03858354094937266,0.4798965421773005,False
2024-02-13,False,,0.0030996854969052023,0.13051864842800287,False,0.003588818467727739,0.5146570846028847,False,0.030883429864855705,-0.05448323024148022,False,0.03858354094937266,0.477055863048532,False
2024-03-12,False,,0.0040975401843086345,0.47547364742320375,False,0.003960944136371047,0.7053773587658435,False,0.03157074141648697,-0.02441718967286346,False,0.037619647313751337,0.41462554934544077,False
2024-04-10,False,,0.004431338373525273,0.5887520579437968,False,0.0038914451585096987,0.6641148740084929,False,0.034868349120836584,0.11937775367988217,False,0.038161935067360986,0.44601624788368893,False
2024-05-15,False,,0.0021706766556210955,-0.20319504010692507,False,0.0027052450819466944,0.03869440506689161,False,0.033607951262196734,0.063639383118205,False,0.03626025171759095,0.32494229038025024,False
2024-06-12,False,,0.0004855873210594108,-0.7923931437601618,False,0.0014040654936740005,-0.6457973508840867,False,0.03244278584003113,0.012103361694631507,False,0.03394419668976645,0.17826459290896535,False
2024-07-11,False,,-0.00041829647960411886,-1.1036111312133117,False,0.0009273959037392476,-0.8929678182511581,False,0.029702579486470926,-0.1090126173936963,False,0.032654173234475614,0.0962874736085219,False
2024-08-14,False,,0.0016770805381991494,-0.35808897603300904,False,0.0017274411884795615,-0.4633979776072399,False,0.029414757935583014,-0.12128336564656994,False,0.03230191610564481,0.07359029438578084,False
2024-09-11,False,,0.001572221743858515,-0.3931666194307898,False,0.0025396626324700744,-0.030607645570622236,False,0.02607144490692037,-0.2697639539880933,False,0.03285095936430005,0.1080995144615878,False
2024-10-10,False,,0.002133336729690294,-0.1929294020416174,False,0.0030711493354182995,0.252334521124197,False,0.024264830315416708,-0.34933957960899736,False,0.032823574494668994,0.10586462028081278,False
2024-11-13,False,,0.002856398459641696,0.06446756852417278,False,0.003114750009353573,0.2744415491930511,False,0.02578844053871343,-0.2791342534769873,False,0.03298689706765301,0.11584655670717178,False
2024-12-11,False,,0.0028419261732848256,0.05902633378001105,False,0.0028781808405158316,0.14622482246354718,False,0.02719472461284833,-0.21435898102504086,False,0.032859356193500444,0.10712925207937077,False
2025-01-15,False,,0.003399383308901438,0.2582647236106694,False,0.0018657583749928097,-0.39992037786809714,False,0.028706909675099812,-0.14486563147075449,False,0.032133335461932644,0.05976963558088303,False
2025-02-12,False,,0.0042726162139017365,0.5708435250413917,False,0.004265929177532435,0.9000125134395555,False,0.029909783078999608,-0.08949344598343048,False,0.03282970485398584,0.10467751869383399,False
2025-03-12,False,,0.002251058906888259,-0.16088353679225778,False,0.002547452855180321,-0.03700489008763497,False,0.028015834477613355,-0.17565362425445377,False,0.0313755688228059,0.009506874413625018,False
2025-04-10,False,,0.0003315826188146076,-0.8547626716860736,False,0.0006913185749619633,-1.0457059012759569,False,0.02381981462805549,-0.3674200885615882,False,0.02808783050077035,-0.20559871542783664,False
2025-05-13,False,,0.0016167112278562268,-0.38298799947603485,False,0.0023857041972428217,-0.11593373385776772,False,0.0232538823025783,-0.39172863653349044,False,0.027760200724699313,-0.22621516327946328,False
2025-06-11,False,,0.0009928130327003792,-0.607990122741085,False,0.0013048792067804627,-0.705121587935846,False,0.023772651073680873,-0.36586808146230954,False,0.027658403935930886,-0.2319351515309452,False
2025-07-15,False,,0.002541949971929469,-0.039841527891638515,False,0.0023402152998077685,-0.13471614552209685,False,0.02680453865910226,-0.2235231393687999,False,0.02910895442696071,-0.13489689520861836,False
2025-08-12,False,,0.0022835098853577485,-0.13427492576859928,False,0.003125209822436803,0.29676346877672516,False,0.02742618052167134,-0.19361290695785127,False,0.030544930080893096,-0.03888631588859721,False
2025-09-11,False,,0.003482644202266627,0.30696594177791575,False,0.0030972185881794623,0.2800260128201968,False,0.029385917430316155,-0.10118062166094086,False,0.03111806098514469,-0.000477187831000879,False
2025-10-24,False,,0.002950901819104068,0.10947498812139568,False,0.002177737336973129,-0.22971290804482491,False,0.030225715847133294,-0.061350909063288744,False,0.030199668258857892,-0.06201702248644931,False
2025-12-18,False,,,,False,,,False,0.026964439164939513,-0.21478889736972623,False,0.025990448060944082,-0.34495927356965617,False
2026-01-13,False,,0.00297788428704604,0.1190231086181793,False,0.002329002576704653,-0.1447677256504702,False,0.02653304114557753,-0.23430238069801199,False,0.026464847073089937,-0.31139618636357136,False
2026-02-13,False,,0.00170842649932057,-0.3534115700546443,False,0.002950448142634121,0.2021692294468733,False,0.02391201432150014,-0.3577757819270123,False,0.02512028782828879,-0.4011529513410851,False
2026-03-11,False,,0.0026700307420970404,0.006897029520402647,False,0.0021605021740240815,-0.2405926095684143,False,0.024340041103732224,-0.3358047633952234,False,0.024724624767640258,-0.42622936877406636,False
2026-04-10,True,cpi_mom,0.008651438343614481,2.2470952691443564,True,0.0019579505385114437,-0.353332976801473,False,0.032859577528651984,0.07294972820054364,False,0.026021677054868242,-0.3358194785977688,False
2026-05-12,False,,0.0064003778463364025,1.3655200910610843,False,0.00376460730477457,0.6661405488651745,False,0.03779245836741563,0.3094070843122108,False,0.027433094309685213,-0.2377944867532852,False
