symbol,day,return_1d,abs_return_1d,path_range_1d,abs_return_z,path_range_z,anomaly_reason,nearby_event_families,nearby_event_sources
HYG,2016-01-12,0.00025195263290522796,0.00025195263290522796,0.0951121189216427,-1.2997147176138357,4.0311798949105455,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news
HYG,2016-01-15,-0.010531658418982293,0.010531658418982293,0.018144905468849035,1.2536227083264018,0.1503488685824344,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;mna_transaction;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
HYG,2016-01-22,0.01337104654152732,0.01337104654152732,0.01054255592697361,1.95888763622772,-0.23297583100795427,abs_return_z,analyst_rating_or_price_target_change;bankruptcy_or_restructuring;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;insider_or_ownership_change;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
IEF,2016-01-06,0.006048288220315001,0.006048288220315001,0.00284164859002167,2.0239495489847106,-0.9890334184464862,abs_return_z,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;supply_chain_disruption,alpaca_news
IEF,2016-01-12,0.00411907882419027,0.00411907882419027,0.007770080509267912,0.8791055599436166,2.478557058704197,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news
IEF,2016-01-13,0.0037292560134252195,0.0037292560134252195,0.006805892224501249,0.6477743718455584,1.800164789272488,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
IEF,2016-01-29,0.0053441444761817,0.0053441444761817,0.0036846954759053013,1.6060919880008122,-0.3958749045050546,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
IGV,2016-01-13,-0.031463888037593146,0.031463888037593146,0.048319542343446764,1.8222719976457666,2.500552156571421,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
IGV,2016-01-20,-0.003201024327784907,0.003201024327784907,0.044600938967136225,-1.1274202819385353,2.125645058237639,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
IYT,2016-01-07,-0.030813190207738095,0.030813190207738095,0.018765927870878003,1.6493495970894327,-0.8087058974595722,abs_return_z,analyst_rating_or_price_target_change;commodity_or_input_cost_shock;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;equity_offering_dilution;fomc_rates_policy;geopolitical_or_fiscal_shock;management_change;mna_transaction;nfp_employment_release;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
IYT,2016-01-13,-0.036492853150203675,0.036492853150203675,0.048390960632436336,2.2128484925525966,2.4946138812644825,abs_return_z;path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
IYT,2016-01-20,-0.004520719966513265,0.004520719966513265,0.045290916701548736,-0.9592168072924218,2.1489455232161987,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;cpi_inflation_release;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;option_derivatives_abnormality;sector_demand_shock;sector_regulation_policy,alpaca_news;trading_economics_calendar_web
IYT,2016-01-29,0.030214749458964407,0.030214749458964407,0.030464458132179097,1.589976232093986,0.4957310192922133,abs_return_z,analyst_rating_or_price_target_change;customer_contract_win_loss;equity_offering_dilution;geopolitical_or_fiscal_shock;mna_transaction;option_derivatives_abnormality;price_action_pattern;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption,alpaca_news;trading_economics_calendar_web
LQD,2016-01-11,-0.00418300653594772,0.00418300653594772,0.003572984749455308,1.346329904034192,-0.6415699316392112,abs_return_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;legal_regulatory_investigation;option_derivatives_abnormality;sector_regulation_policy;supply_chain_disruption,alpaca_news
LQD,2016-01-13,0.0030559678686805647,0.0030559678686805647,0.005675368898978483,0.559116442319723,1.3117533998221889,path_range_z,analyst_rating_or_price_target_change;buyback_or_capital_return;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;legal_regulatory_investigation;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;sector_regulation_policy;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news
LQD,2016-01-14,-0.004265320334261746,0.004265320334261746,0.005782555710306383,1.403824408880929,1.4113405753815291,abs_return_z;path_range_z,analyst_rating_or_price_target_change;credit_liquidity_stress;customer_contract_win_loss;earnings_call_narrative_residual;geopolitical_or_fiscal_shock;management_change;mna_transaction;option_derivatives_abnormality;product_launch_or_failure;sector_demand_shock;supply_chain_disruption;treasury_yield_curve_shock,alpaca_news;trading_economics_calendar_web
