avg_delta_abs_fwd_10d,avg_delta_abs_fwd_14d,avg_delta_abs_fwd_1d,avg_delta_abs_fwd_5d,avg_delta_directional_fwd_10d,avg_delta_directional_fwd_14d,avg_delta_directional_fwd_1d,avg_delta_directional_fwd_5d,avg_delta_mae_10d,avg_delta_mae_14d,avg_delta_mae_1d,avg_delta_mae_5d,avg_delta_mfe_10d,avg_delta_mfe_14d,avg_delta_mfe_1d,avg_delta_mfe_5d,avg_delta_path_range_10d,avg_delta_path_range_14d,avg_delta_path_range_1d,avg_delta_path_range_5d,control_avg_abs_fwd_10d,control_avg_abs_fwd_14d,control_avg_abs_fwd_1d,control_avg_abs_fwd_5d,control_avg_directional_fwd_10d,control_avg_directional_fwd_14d,control_avg_directional_fwd_1d,control_avg_directional_fwd_5d,control_avg_mae_10d,control_avg_mae_14d,control_avg_mae_1d,control_avg_mae_5d,control_avg_mfe_10d,control_avg_mfe_14d,control_avg_mfe_1d,control_avg_mfe_5d,control_avg_path_range_10d,control_avg_path_range_14d,control_avg_path_range_1d,control_avg_path_range_5d,direction_hypothesis,event_avg_abs_fwd_10d,event_avg_abs_fwd_14d,event_avg_abs_fwd_1d,event_avg_abs_fwd_5d,event_avg_directional_fwd_10d,event_avg_directional_fwd_14d,event_avg_directional_fwd_1d,event_avg_directional_fwd_5d,event_avg_mae_10d,event_avg_mae_14d,event_avg_mae_1d,event_avg_mae_5d,event_avg_mfe_10d,event_avg_mfe_14d,event_avg_mfe_1d,event_avg_mfe_5d,event_avg_path_range_10d,event_avg_path_range_14d,event_avg_path_range_1d,event_avg_path_range_5d,n_event_count_sum,n_symbols,n_windows,positive_delta_rate_abs_fwd_10d,positive_delta_rate_abs_fwd_14d,positive_delta_rate_abs_fwd_1d,positive_delta_rate_abs_fwd_5d,positive_delta_rate_directional_fwd_10d,positive_delta_rate_directional_fwd_14d,positive_delta_rate_directional_fwd_1d,positive_delta_rate_directional_fwd_5d,positive_delta_rate_mae_10d,positive_delta_rate_mae_14d,positive_delta_rate_mae_1d,positive_delta_rate_mae_5d,positive_delta_rate_mfe_10d,positive_delta_rate_mfe_14d,positive_delta_rate_mfe_1d,positive_delta_rate_mfe_5d,positive_delta_rate_path_range_10d,positive_delta_rate_path_range_14d,positive_delta_rate_path_range_1d,positive_delta_rate_path_range_5d,sample,symbol
-0.001851243225702709,-0.15570617598865433,-0.025805463412163655,0.05380313057623071,0.001851243225702709,0.15570617598865433,0.08003609332601876,-0.05380313057623071,-0.061686782017739694,-0.061686782017739694,-0.054603336991727584,-0.06254542610668828,-0.03361640207937999,-0.13312024093179742,-0.046714845643235435,0.013748135892224808,0.028070379938359646,-0.07143345891405775,0.007888491348492168,0.07629356199891314,0.32884623660048423,0.535790946484059,0.06012204607244991,0.12902544621458253,-0.32884623660048423,-0.535790946484059,-0.04571951066573251,-0.12902544621458253,-0.01727327875488936,-0.00414431221417394,0.008551090269000904,-0.0015339043686619397,0.36975378714895646,0.581023480781778,0.06030738917892379,0.1784561137232763,0.3870270659038459,0.5851677929959519,0.05175629890992282,0.17999001809193826,bearish_activity,0.3019107006584216,0.3800847704954047,0.034316582660286254,0.18282857679081324,-0.3019107006584216,-0.3800847704954047,0.034316582660286254,-0.18282857679081324,-0.06583109423191363,-0.06583109423191363,-0.046052246722726675,-0.06407933047535024,0.3075331172246969,0.4479032398499806,0.013592543535688359,0.19220424961550112,0.3733642114566105,0.5137343340818942,0.05964479025841499,0.2562835800908514,13,1,3,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,AMD
-0.001851243225702709,-0.15570617598865433,-0.025805463412163655,0.05380313057623071,,,,,-0.061686782017739694,-0.061686782017739694,-0.054603336991727584,-0.06254542610668828,-0.03361640207937999,-0.13312024093179742,-0.046714845643235435,0.013748135892224808,0.028070379938359646,-0.07143345891405775,0.007888491348492168,0.07629356199891314,0.32884623660048423,0.535790946484059,0.06012204607244991,0.12902544621458253,,,,,-0.01727327875488936,-0.00414431221417394,0.008551090269000904,-0.0015339043686619397,0.36975378714895646,0.581023480781778,0.06030738917892379,0.1784561137232763,0.3870270659038459,0.5851677929959519,0.05175629890992282,0.17999001809193826,bearish_activity_or_call_selling,0.3019107006584216,0.3800847704954047,0.034316582660286254,0.18282857679081324,,,,,-0.06583109423191363,-0.06583109423191363,-0.046052246722726675,-0.06407933047535024,0.3075331172246969,0.4479032398499806,0.013592543535688359,0.19220424961550112,0.3733642114566105,0.5137343340818942,0.05964479025841499,0.2562835800908514,7,1,3,0.5,0.0,0.3333333333333333,0.6666666666666666,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,AMD
-0.001851243225702709,-0.15570617598865433,-0.025805463412163655,0.05380313057623071,-0.001851243225702709,-0.15570617598865433,-0.08003609332601876,0.05380313057623071,-0.061686782017739694,-0.061686782017739694,-0.054603336991727584,-0.06254542610668828,-0.03361640207937999,-0.13312024093179742,-0.046714845643235435,0.013748135892224808,0.028070379938359646,-0.07143345891405775,0.007888491348492168,0.07629356199891314,0.32884623660048423,0.535790946484059,0.06012204607244991,0.12902544621458253,0.32884623660048423,0.535790946484059,0.04571951066573251,0.12902544621458253,-0.01727327875488936,-0.00414431221417394,0.008551090269000904,-0.0015339043686619397,0.36975378714895646,0.581023480781778,0.06030738917892379,0.1784561137232763,0.3870270659038459,0.5851677929959519,0.05175629890992282,0.17999001809193826,bullish_activity,0.3019107006584216,0.3800847704954047,0.034316582660286254,0.18282857679081324,0.3019107006584216,0.3800847704954047,-0.034316582660286254,0.18282857679081324,-0.06583109423191363,-0.06583109423191363,-0.046052246722726675,-0.06407933047535024,0.3075331172246969,0.4479032398499806,0.013592543535688359,0.19220424961550112,0.3733642114566105,0.5137343340818942,0.05964479025841499,0.2562835800908514,25,1,3,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,AMD
-0.001851243225702709,-0.15570617598865433,-0.025805463412163655,0.05380313057623071,,,,,-0.061686782017739694,-0.061686782017739694,-0.054603336991727584,-0.06254542610668828,-0.03361640207937999,-0.13312024093179742,-0.046714845643235435,0.013748135892224808,0.028070379938359646,-0.07143345891405775,0.007888491348492168,0.07629356199891314,0.32884623660048423,0.535790946484059,0.06012204607244991,0.12902544621458253,,,,,-0.01727327875488936,-0.00414431221417394,0.008551090269000904,-0.0015339043686619397,0.36975378714895646,0.581023480781778,0.06030738917892379,0.1784561137232763,0.3870270659038459,0.5851677929959519,0.05175629890992282,0.17999001809193826,bullish_activity_or_put_selling,0.3019107006584216,0.3800847704954047,0.034316582660286254,0.18282857679081324,,,,,-0.06583109423191363,-0.06583109423191363,-0.046052246722726675,-0.06407933047535024,0.3075331172246969,0.4479032398499806,0.013592543535688359,0.19220424961550112,0.3733642114566105,0.5137343340818942,0.05964479025841499,0.2562835800908514,14,1,3,0.5,0.0,0.3333333333333333,0.6666666666666666,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,AMD
-0.001851243225702709,-0.15570617598865433,-0.025805463412163655,0.05380313057623071,,,,,-0.061686782017739694,-0.061686782017739694,-0.054603336991727584,-0.06254542610668828,-0.03361640207937999,-0.13312024093179742,-0.046714845643235435,0.013748135892224808,0.028070379938359646,-0.07143345891405775,0.007888491348492168,0.07629356199891314,0.32884623660048423,0.535790946484059,0.06012204607244991,0.12902544621458253,,,,,-0.01727327875488936,-0.00414431221417394,0.008551090269000904,-0.0015339043686619397,0.36975378714895646,0.581023480781778,0.06030738917892379,0.1784561137232763,0.3870270659038459,0.5851677929959519,0.05175629890992282,0.17999001809193826,mixed_or_conflicting_activity,0.3019107006584216,0.3800847704954047,0.034316582660286254,0.18282857679081324,,,,,-0.06583109423191363,-0.06583109423191363,-0.046052246722726675,-0.06407933047535024,0.3075331172246969,0.4479032398499806,0.013592543535688359,0.19220424961550112,0.3733642114566105,0.5137343340818942,0.05964479025841499,0.2562835800908514,8,1,3,0.5,0.0,0.3333333333333333,0.6666666666666666,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,AMD
-0.01958269057753792,0.045308422934083305,-0.0014558230661574356,0.01204716144230421,0.030472349667625537,-0.009444582429956699,-0.0388516864082418,0.006261347824209212,-0.013782622847700557,-0.007044107607048246,0.026614935774894658,-0.005302785004237716,-0.03813723115906813,-0.0006981854376388492,0.028712562637038353,-0.014401996099459346,-0.02435460831136746,0.00634592216940949,0.00209762686214379,-0.009099211095221623,0.07308486522068154,0.01772636169335331,0.03563596144059167,0.030039428011231318,-0.03162010281759831,0.011208906027208681,0.014983406671240602,0.0012805793199581743,-0.09729519992843294,-0.11796766106432513,-0.032842645727405605,-0.06644899805928677,0.0966354096827219,0.07168529922072849,0.015753438737931013,0.06265013255068144,0.1939306096111548,0.18965296028505352,0.04859608446533658,0.12909913060996822,bearish_activity,0.04002240219833486,0.06303478462743661,0.03418013837443423,0.04208658945353553,0.0330644004963776,0.0017643235972519822,-0.023868279737001192,0.007541927144167386,-0.12501176867137337,-0.12501176867137337,-0.006227709952510947,-0.07175178306352448,0.03726833719000755,0.07098711378308964,0.044466001374969366,0.04824813645122209,0.16228010586138097,0.195998882454463,0.05069371132748037,0.11999991951474658,7,1,3,0.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,window_weighted_by_symbol_direction,COIN
-0.01958269057753792,0.045308422934083305,-0.0014558230661574356,0.01204716144230421,,,,,-0.013782622847700557,-0.007044107607048246,0.026614935774894658,-0.005302785004237716,-0.03813723115906813,-0.0006981854376388492,0.028712562637038353,-0.014401996099459346,-0.02435460831136746,0.00634592216940949,0.00209762686214379,-0.009099211095221623,0.07308486522068154,0.01772636169335331,0.03563596144059167,0.030039428011231318,,,,,-0.09729519992843294,-0.11796766106432513,-0.032842645727405605,-0.06644899805928677,0.0966354096827219,0.07168529922072849,0.015753438737931013,0.06265013255068144,0.1939306096111548,0.18965296028505352,0.04859608446533658,0.12909913060996822,bearish_activity_or_call_selling,0.04002240219833486,0.06303478462743661,0.03418013837443423,0.04208658945353553,,,,,-0.12501176867137337,-0.12501176867137337,-0.006227709952510947,-0.07175178306352448,0.03726833719000755,0.07098711378308964,0.044466001374969366,0.04824813645122209,0.16228010586138097,0.195998882454463,0.05069371132748037,0.11999991951474658,7,1,3,0.5,1.0,0.3333333333333333,0.6666666666666666,,,,,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,window_weighted_by_symbol_direction,COIN
-0.01958269057753792,0.045308422934083305,-0.0014558230661574356,0.01204716144230421,-0.030472349667625537,0.009444582429956699,0.0388516864082418,-0.006261347824209212,-0.013782622847700557,-0.007044107607048246,0.026614935774894658,-0.005302785004237716,-0.03813723115906813,-0.0006981854376388492,0.028712562637038353,-0.014401996099459346,-0.02435460831136746,0.00634592216940949,0.00209762686214379,-0.009099211095221623,0.07308486522068154,0.01772636169335331,0.03563596144059167,0.030039428011231318,0.03162010281759831,-0.011208906027208681,-0.014983406671240602,-0.0012805793199581743,-0.09729519992843294,-0.11796766106432513,-0.032842645727405605,-0.06644899805928677,0.0966354096827219,0.07168529922072849,0.015753438737931013,0.06265013255068144,0.1939306096111548,0.18965296028505352,0.04859608446533658,0.12909913060996822,bullish_activity,0.04002240219833486,0.06303478462743661,0.03418013837443423,0.04208658945353553,-0.0330644004963776,-0.0017643235972519822,0.023868279737001192,-0.007541927144167386,-0.12501176867137337,-0.12501176867137337,-0.006227709952510947,-0.07175178306352448,0.03726833719000755,0.07098711378308964,0.044466001374969366,0.04824813645122209,0.16228010586138097,0.195998882454463,0.05069371132748037,0.11999991951474658,16,1,3,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,window_weighted_by_symbol_direction,COIN
0.030998921361241494,0.03867955135868746,0.00831591727121228,0.006807987025717223,,,,,-0.014332938031549405,-0.014332938031549405,0.032971196149956895,0.012248864853030804,-0.01710733923395661,-0.033240820767832226,0.03829567495233588,0.00130648773432877,-0.002774401202407073,-0.01890788273628269,0.005324478802379108,-0.010942377118701996,0.07106614572188502,0.02611955686600113,0.03522039631236429,0.03499737395290414,,,,,-0.09712019915682234,-0.12481309017569146,-0.03099975111726764,-0.06443778488056459,0.09256833157737776,0.06217505233861679,0.016589741486651155,0.05925213131903735,0.18968853073420006,0.1869881425143082,0.04758949260391876,0.12368991619960196,bullish_activity_or_put_selling,0.07308680269471246,0.0647991082246886,0.04353631358357657,0.041805360978621364,,,,,-0.13914602820724087,-0.13914602820724087,0.0019714450326892563,-0.05218892002753378,0.028934231570784563,0.028934231570784563,0.054885416438987034,0.060558619053366125,0.16808025977802551,0.16808025977802551,0.052913971406297874,0.11274753908089996,9,1,2,1.0,1.0,0.5,0.5,,,,,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,window_weighted_by_symbol_direction,COIN
-0.01958269057753792,0.045308422934083305,-0.0014558230661574356,0.01204716144230421,,,,,-0.013782622847700557,-0.007044107607048246,0.026614935774894658,-0.005302785004237716,-0.03813723115906813,-0.0006981854376388492,0.028712562637038353,-0.014401996099459346,-0.02435460831136746,0.00634592216940949,0.00209762686214379,-0.009099211095221623,0.07308486522068154,0.01772636169335331,0.03563596144059167,0.030039428011231318,,,,,-0.09729519992843294,-0.11796766106432513,-0.032842645727405605,-0.06644899805928677,0.0966354096827219,0.07168529922072849,0.015753438737931013,0.06265013255068144,0.1939306096111548,0.18965296028505352,0.04859608446533658,0.12909913060996822,mixed_or_conflicting_activity,0.04002240219833486,0.06303478462743661,0.03418013837443423,0.04208658945353553,,,,,-0.12501176867137337,-0.12501176867137337,-0.006227709952510947,-0.07175178306352448,0.03726833719000755,0.07098711378308964,0.044466001374969366,0.04824813645122209,0.16228010586138097,0.195998882454463,0.05069371132748037,0.11999991951474658,27,1,3,0.5,1.0,0.3333333333333333,0.6666666666666666,,,,,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.6666666666666666,0.0,window_weighted_by_symbol_direction,COIN
-0.0025528104868383084,-0.0001963693292003077,-0.00407587839192769,0.0020716706478470415,0.010799096754375662,-0.00791733471983791,-0.002520275612482174,-0.0005145894551366291,0.005232295556130678,0.009954225134490458,0.0053660221933772775,0.0098571832082835,0.009049175170849834,0.009049175170849834,0.008571728847119035,0.012055918263209767,0.0038168796147191875,-0.000905049963640582,0.003205706653741811,0.002198735054926302,0.031336467139272295,0.008105985129579218,0.009075597486564835,0.025648065290696447,-0.0016240829388512517,0.008105985129579218,0.0017496542570327733,0.00430440955009602,-0.03958388170500616,-0.03740839431104015,-0.014886961230256505,-0.0350274316748769,0.030715901555494692,0.042587443431926296,0.006631819424709054,0.019221072775798802,0.07029978326050083,0.07999583774296642,0.021518780654965538,0.054248504450675694,bearish_activity,0.027736160250009856,0.00790961580037891,0.004999719094637145,0.02771973593854349,-0.008352757625961493,0.00018865040974130887,-0.0007706213554494005,0.0037898200949593916,-0.019817884595865976,-0.027454169176549692,-0.009520939036879228,-0.0251702484665934,0.05163661860277613,0.05163661860277613,0.01520354827182809,0.03127699103900857,0.0714545031986421,0.07909078777932585,0.02472448730870735,0.056447239505601994,14,1,3,0.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,CVX
-0.0025528104868383084,-0.0001963693292003077,-0.00407587839192769,0.0020716706478470415,,,,,0.005232295556130678,0.009954225134490458,0.0053660221933772775,0.0098571832082835,0.009049175170849834,0.009049175170849834,0.008571728847119035,0.012055918263209767,0.0038168796147191875,-0.000905049963640582,0.003205706653741811,0.002198735054926302,0.031336467139272295,0.008105985129579218,0.009075597486564835,0.025648065290696447,,,,,-0.03958388170500616,-0.03740839431104015,-0.014886961230256505,-0.0350274316748769,0.030715901555494692,0.042587443431926296,0.006631819424709054,0.019221072775798802,0.07029978326050083,0.07999583774296642,0.021518780654965538,0.054248504450675694,bearish_activity_or_call_selling,0.027736160250009856,0.00790961580037891,0.004999719094637145,0.02771973593854349,,,,,-0.019817884595865976,-0.027454169176549692,-0.009520939036879228,-0.0251702484665934,0.05163661860277613,0.05163661860277613,0.01520354827182809,0.03127699103900857,0.0714545031986421,0.07909078777932585,0.02472448730870735,0.056447239505601994,9,1,3,0.0,0.5,0.3333333333333333,0.6666666666666666,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,CVX
-0.0025528104868383084,-0.0001963693292003077,-0.00407587839192769,0.0020716706478470415,-0.010799096754375662,0.00791733471983791,0.002520275612482174,0.0005145894551366291,0.005232295556130678,0.009954225134490458,0.0053660221933772775,0.0098571832082835,0.009049175170849834,0.009049175170849834,0.008571728847119035,0.012055918263209767,0.0038168796147191875,-0.000905049963640582,0.003205706653741811,0.002198735054926302,0.031336467139272295,0.008105985129579218,0.009075597486564835,0.025648065290696447,0.0016240829388512517,-0.008105985129579218,-0.0017496542570327733,-0.00430440955009602,-0.03958388170500616,-0.03740839431104015,-0.014886961230256505,-0.0350274316748769,0.030715901555494692,0.042587443431926296,0.006631819424709054,0.019221072775798802,0.07029978326050083,0.07999583774296642,0.021518780654965538,0.054248504450675694,bullish_activity,0.027736160250009856,0.00790961580037891,0.004999719094637145,0.02771973593854349,0.008352757625961493,-0.00018865040974130887,0.0007706213554494005,-0.0037898200949593916,-0.019817884595865976,-0.027454169176549692,-0.009520939036879228,-0.0251702484665934,0.05163661860277613,0.05163661860277613,0.01520354827182809,0.03127699103900857,0.0714545031986421,0.07909078777932585,0.02472448730870735,0.056447239505601994,9,1,3,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,CVX
-0.0025528104868383084,-0.0001963693292003077,-0.00407587839192769,0.0020716706478470415,,,,,0.005232295556130678,0.009954225134490458,0.0053660221933772775,0.0098571832082835,0.009049175170849834,0.009049175170849834,0.008571728847119035,0.012055918263209767,0.0038168796147191875,-0.000905049963640582,0.003205706653741811,0.002198735054926302,0.031336467139272295,0.008105985129579218,0.009075597486564835,0.025648065290696447,,,,,-0.03958388170500616,-0.03740839431104015,-0.014886961230256505,-0.0350274316748769,0.030715901555494692,0.042587443431926296,0.006631819424709054,0.019221072775798802,0.07029978326050083,0.07999583774296642,0.021518780654965538,0.054248504450675694,bullish_activity_or_put_selling,0.027736160250009856,0.00790961580037891,0.004999719094637145,0.02771973593854349,,,,,-0.019817884595865976,-0.027454169176549692,-0.009520939036879228,-0.0251702484665934,0.05163661860277613,0.05163661860277613,0.01520354827182809,0.03127699103900857,0.0714545031986421,0.07909078777932585,0.02472448730870735,0.056447239505601994,4,1,3,0.0,0.5,0.3333333333333333,0.6666666666666666,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,CVX
-0.0025528104868383084,-0.0001963693292003077,-0.00407587839192769,0.0020716706478470415,,,,,0.005232295556130678,0.009954225134490458,0.0053660221933772775,0.0098571832082835,0.009049175170849834,0.009049175170849834,0.008571728847119035,0.012055918263209767,0.0038168796147191875,-0.000905049963640582,0.003205706653741811,0.002198735054926302,0.031336467139272295,0.008105985129579218,0.009075597486564835,0.025648065290696447,,,,,-0.03958388170500616,-0.03740839431104015,-0.014886961230256505,-0.0350274316748769,0.030715901555494692,0.042587443431926296,0.006631819424709054,0.019221072775798802,0.07029978326050083,0.07999583774296642,0.021518780654965538,0.054248504450675694,mixed_or_conflicting_activity,0.027736160250009856,0.00790961580037891,0.004999719094637145,0.02771973593854349,,,,,-0.019817884595865976,-0.027454169176549692,-0.009520939036879228,-0.0251702484665934,0.05163661860277613,0.05163661860277613,0.01520354827182809,0.03127699103900857,0.0714545031986421,0.07909078777932585,0.02472448730870735,0.056447239505601994,31,1,3,0.0,0.5,0.3333333333333333,0.6666666666666666,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,window_weighted_by_symbol_direction,CVX
-0.003161801616303343,-0.012619068071099823,0.008675195944187752,0.008338394864190857,-0.004658034599124691,-0.007295628806702333,-0.005896205780349946,0.006780796959582484,0.002881111049758153,0.01667138871233285,-0.0013738380041636606,0.0007320587339219522,0.012709886633087919,0.012957674361516106,0.0014241890261744092,0.006868401369049253,0.009828775583329678,-0.003713714350816813,0.0027980270303381034,0.006136342635127238,0.01949825764418823,0.032672200287686325,0.007286447043808986,0.009413784205178652,0.015811955866796432,0.027348761023288832,0.00021821668979411053,0.0019103553375885058,-0.030221311620071186,-0.044005495829269034,-0.0064119399386465895,-0.017928486315479806,0.017276968714403762,0.016075312158546594,0.008631708940050746,0.016334769556173547,0.047498280334475,0.06008080798781569,0.01504364887869731,0.03426325587165338,bearish_activity,0.013536198215657269,0.0200531322165865,0.015961642987996738,0.017752179069369507,0.006510512566748228,0.0200531322165865,-0.005677989090555835,0.00869115229717099,-0.018612791200828094,-0.02733410711693618,-0.00778577794281025,-0.017196427581557854,0.029032986520062698,0.029032986520062698,0.010055897966225155,0.0232031709252228,0.04764577772089077,0.05636709363699888,0.017841675909035414,0.04039959850678062,12,1,3,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,window_weighted_by_symbol_direction,JPM
-0.003161801616303343,-0.012619068071099823,0.008675195944187752,0.008338394864190857,,,,,0.002881111049758153,0.01667138871233285,-0.0013738380041636606,0.0007320587339219522,0.012709886633087919,0.012957674361516106,0.0014241890261744092,0.006868401369049253,0.009828775583329678,-0.003713714350816813,0.0027980270303381034,0.006136342635127238,0.01949825764418823,0.032672200287686325,0.007286447043808986,0.009413784205178652,,,,,-0.030221311620071186,-0.044005495829269034,-0.0064119399386465895,-0.017928486315479806,0.017276968714403762,0.016075312158546594,0.008631708940050746,0.016334769556173547,0.047498280334475,0.06008080798781569,0.01504364887869731,0.03426325587165338,bearish_activity_or_call_selling,0.013536198215657269,0.0200531322165865,0.015961642987996738,0.017752179069369507,,,,,-0.018612791200828094,-0.02733410711693618,-0.00778577794281025,-0.017196427581557854,0.029032986520062698,0.029032986520062698,0.010055897966225155,0.0232031709252228,0.04764577772089077,0.05636709363699888,0.017841675909035414,0.04039959850678062,7,1,3,0.0,0.0,1.0,0.6666666666666666,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,window_weighted_by_symbol_direction,JPM
-0.003161801616303343,-0.012619068071099823,0.008675195944187752,0.008338394864190857,0.004658034599124691,0.007295628806702333,0.005896205780349946,-0.006780796959582484,0.002881111049758153,0.01667138871233285,-0.0013738380041636606,0.0007320587339219522,0.012709886633087919,0.012957674361516106,0.0014241890261744092,0.006868401369049253,0.009828775583329678,-0.003713714350816813,0.0027980270303381034,0.006136342635127238,0.01949825764418823,0.032672200287686325,0.007286447043808986,0.009413784205178652,-0.015811955866796432,-0.027348761023288832,-0.00021821668979411053,-0.0019103553375885058,-0.030221311620071186,-0.044005495829269034,-0.0064119399386465895,-0.017928486315479806,0.017276968714403762,0.016075312158546594,0.008631708940050746,0.016334769556173547,0.047498280334475,0.06008080798781569,0.01504364887869731,0.03426325587165338,bullish_activity,0.013536198215657269,0.0200531322165865,0.015961642987996738,0.017752179069369507,-0.006510512566748228,-0.0200531322165865,0.005677989090555835,-0.00869115229717099,-0.018612791200828094,-0.02733410711693618,-0.00778577794281025,-0.017196427581557854,0.029032986520062698,0.029032986520062698,0.010055897966225155,0.0232031709252228,0.04764577772089077,0.05636709363699888,0.017841675909035414,0.04039959850678062,5,1,3,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,window_weighted_by_symbol_direction,JPM
-0.0043001245091311615,-0.013270437990174282,0.01616395749706127,-0.00105504695401563,,,,,0.004514059102294743,0.026189386293334414,0.008569143320565872,0.005419248258630641,0.012609899972573963,0.012566771737956357,0.015200109505467685,0.014380955071488916,0.008095840870279161,-0.01362261455537804,0.0066309661849017435,0.008961706812858246,0.011325810158040203,0.026226060150089364,0.00542874610279694,0.007532858033973226,,,,,-0.01650284378758926,-0.03956397135891828,-0.008311319994000551,-0.013153948055594925,0.019440762311096076,0.019483890545713683,0.006843784915880002,0.017669707212181123,0.03594360609868542,0.05904786190463205,0.015155104909880526,0.030823655267776084,bullish_activity_or_put_selling,0.007025685648909041,0.012955622159915081,0.02159270359985821,0.006477811079957596,,,,,-0.011988784685294518,-0.013374585065583866,0.0002578233265653207,-0.007734699796964284,0.03205066228367004,0.03205066228367004,0.022043894421347687,0.03205066228367004,0.04403944696896458,0.04542524734925401,0.02178607109478227,0.03978536208063433,1,1,1,0.0,0.0,1.0,0.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,window_weighted_by_symbol_direction,JPM
-0.003161801616303343,-0.012619068071099823,0.008675195944187752,0.008338394864190857,,,,,0.002881111049758153,0.01667138871233285,-0.0013738380041636606,0.0007320587339219522,0.012709886633087919,0.012957674361516106,0.0014241890261744092,0.006868401369049253,0.009828775583329678,-0.003713714350816813,0.0027980270303381034,0.006136342635127238,0.01949825764418823,0.032672200287686325,0.007286447043808986,0.009413784205178652,,,,,-0.030221311620071186,-0.044005495829269034,-0.0064119399386465895,-0.017928486315479806,0.017276968714403762,0.016075312158546594,0.008631708940050746,0.016334769556173547,0.047498280334475,0.06008080798781569,0.01504364887869731,0.03426325587165338,mixed_or_conflicting_activity,0.013536198215657269,0.0200531322165865,0.015961642987996738,0.017752179069369507,,,,,-0.018612791200828094,-0.02733410711693618,-0.00778577794281025,-0.017196427581557854,0.029032986520062698,0.029032986520062698,0.010055897966225155,0.0232031709252228,0.04764577772089077,0.05636709363699888,0.017841675909035414,0.04039959850678062,42,1,3,0.0,0.0,1.0,0.6666666666666666,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,window_weighted_by_symbol_direction,JPM
