avg_event_abs_fwd_10d,avg_event_abs_fwd_14d,avg_event_abs_fwd_1d,avg_event_abs_fwd_5d,avg_event_directional_fwd_10d,avg_event_directional_fwd_14d,avg_event_directional_fwd_1d,avg_event_directional_fwd_5d,avg_event_mae_10d,avg_event_mae_14d,avg_event_mae_1d,avg_event_mae_5d,avg_event_mfe_10d,avg_event_mfe_14d,avg_event_mfe_1d,avg_event_mfe_5d,avg_event_path_range_10d,avg_event_path_range_14d,avg_event_path_range_1d,avg_event_path_range_5d,event_risk_context_readiness,n_events,n_symbols,positive_rate_event_abs_fwd_10d,positive_rate_event_abs_fwd_14d,positive_rate_event_abs_fwd_1d,positive_rate_event_abs_fwd_5d,positive_rate_event_directional_fwd_10d,positive_rate_event_directional_fwd_14d,positive_rate_event_directional_fwd_1d,positive_rate_event_directional_fwd_5d,positive_rate_event_mae_10d,positive_rate_event_mae_14d,positive_rate_event_mae_1d,positive_rate_event_mae_5d,positive_rate_event_mfe_10d,positive_rate_event_mfe_14d,positive_rate_event_mfe_1d,positive_rate_event_mfe_5d,positive_rate_event_path_range_10d,positive_rate_event_path_range_14d,positive_rate_event_path_range_1d,positive_rate_event_path_range_5d
0.012403805565477266,0.010228268987238831,0.01912523947137723,0.018216060005844747,-0.012403805565477266,0.010228268987238831,-0.01912523947137723,-0.018216060005844747,-0.056580835795694395,-0.056580835795694395,-0.044679676591875994,-0.04471214728707351,0.013475013800045232,0.015910640646816132,-0.0031496574341657313,0.013475013800045232,0.07005584959573963,0.07249147644251053,0.04153001915771026,0.058187161087118744,official_result_artifact_only,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.07523540760721092,0.09661930194020568,0.020589418515948008,0.04816661087057222,-0.014327404552058387,-0.03651046463890202,-0.0014591425840635845,-0.0154024187626102,-0.08062093065605618,-0.09902724396658909,-0.017061106004449707,-0.061995310807481815,0.0693638826991715,0.07140934562560992,0.019331383536479743,0.04995054624242911,0.14998481335522768,0.170436589592199,0.03639248954092945,0.11194585704991092,partial_result_context_only,11,11,1.0,1.0,1.0,1.0,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,1.0,1.0,0.8181818181818182,0.9090909090909091,1.0,1.0,1.0,1.0
