avg_event_abs_fwd_10d,avg_event_abs_fwd_14d,avg_event_abs_fwd_1d,avg_event_abs_fwd_5d,avg_event_directional_fwd_10d,avg_event_directional_fwd_14d,avg_event_directional_fwd_1d,avg_event_directional_fwd_5d,avg_event_mae_10d,avg_event_mae_14d,avg_event_mae_1d,avg_event_mae_5d,avg_event_mfe_10d,avg_event_mfe_14d,avg_event_mfe_1d,avg_event_mfe_5d,avg_event_path_range_10d,avg_event_path_range_14d,avg_event_path_range_1d,avg_event_path_range_5d,group,n_events,n_symbols,positive_rate_event_abs_fwd_10d,positive_rate_event_abs_fwd_14d,positive_rate_event_abs_fwd_1d,positive_rate_event_abs_fwd_5d,positive_rate_event_directional_fwd_10d,positive_rate_event_directional_fwd_14d,positive_rate_event_directional_fwd_1d,positive_rate_event_directional_fwd_5d,positive_rate_event_mae_10d,positive_rate_event_mae_14d,positive_rate_event_mae_1d,positive_rate_event_mae_5d,positive_rate_event_mfe_10d,positive_rate_event_mfe_14d,positive_rate_event_mfe_1d,positive_rate_event_mfe_5d,positive_rate_event_path_range_10d,positive_rate_event_path_range_14d,positive_rate_event_path_range_1d,positive_rate_event_path_range_5d
0.012403805565477266,0.010228268987238831,0.01912523947137723,0.018216060005844747,-0.012403805565477266,0.010228268987238831,-0.01912523947137723,-0.018216060005844747,-0.056580835795694395,-0.056580835795694395,-0.044679676591875994,-0.04471214728707351,0.013475013800045232,0.015910640646816132,-0.0031496574341657313,0.013475013800045232,0.07005584959573963,0.07249147644251053,0.04153001915771026,0.058187161087118744,official_result_artifact_only,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.07523540760721092,0.09661930194020568,0.020589418515948008,0.04816661087057222,-0.014327404552058387,-0.03651046463890202,-0.0014591425840635845,-0.0154024187626102,-0.08062093065605618,-0.09902724396658909,-0.017061106004449707,-0.061995310807481815,0.0693638826991715,0.07140934562560992,0.019331383536479743,0.04995054624242911,0.14998481335522768,0.170436589592199,0.03639248954092945,0.11194585704991092,partial_official_result_interpretation,11,11,1.0,1.0,1.0,1.0,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0,1.0,1.0,0.8181818181818182,0.9090909090909091,1.0,1.0,1.0,1.0
0.11600050851472937,0.09709709344017248,0.012080048085804762,0.06817077206334066,-0.11600050851472937,-0.08686882445293365,-0.007045191385572469,-0.06817077206334066,-0.16452202130605786,-0.16452202130605786,-0.030860365019408198,-0.10310742918187915,0.05824796391009235,0.0594657773334778,0.02611688313419519,0.05824796391009235,0.2227699852161502,0.22398779863953566,0.05697724815360339,0.1613553930919715,missing_or_flat_result_score,2,2,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
0.017639183831114662,0.013663415922507674,0.012812285603010584,0.015330151871515874,0.017639183831114662,0.0057599940013681,0.005426380368849644,0.011707052526736797,-0.031077249477782825,-0.035050673135938126,-0.012799139152276337,-0.030925260594683996,0.0537770329687531,0.0537770329687531,0.016057738742600785,0.032220564469366865,0.08485428244653592,0.08882770610469122,0.02885687789487712,0.06314582506405086,negative_result_score,3,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.07929638867457067,0.11969373652594761,0.026144555738023434,0.05224525426298717,0.001296887128285034,-0.03356131073413149,-0.005337795175925808,-0.012346039978298005,-0.07444789742383544,-0.10166920820117775,-0.01889052787788248,-0.06109570371736617,0.07123581382349824,0.07445011270790149,0.015584082710131246,0.0499676287483543,0.14568371124733367,0.17611932090907922,0.034474610588013724,0.11106333246572046,positive_result_score,7,7,1.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,1.0,1.0,0.7142857142857143,0.8571428571428571,1.0,1.0,1.0,1.0
