abnormality_coverage_complete,ask_touch_ratio,bid_touch_ratio,cap_bucket,contract_symbol,coverage_missing_fields,coverage_status,created_at,direction_confidence_score,direction_confidence_status,direction_hypothesis,direction_sign,directional_underlying_fwd_10d,directional_underlying_fwd_14d,directional_underlying_fwd_1d,directional_underlying_fwd_5d,event_id,expiration,iv_change,open_interest_context,opening_or_closing_context,option_contract_long_fwd_10d,option_contract_long_fwd_14d,option_contract_long_fwd_1d,option_contract_long_fwd_5d,option_right,quote_ask,quote_bid,quote_spread,sector_bucket,skew_direction,strike,sweep_or_block_context,symbol,term_structure_direction,trade_notional,trade_price,trade_side_type,trade_size,underlying_abs_fwd_10d,underlying_abs_fwd_14d,underlying_abs_fwd_1d,underlying_abs_fwd_5d,underlying_confirmation_or_divergence,underlying_event_close,underlying_fwd_10d,underlying_fwd_14d,underlying_fwd_1d,underlying_fwd_5d,underlying_mae_10d,underlying_mae_14d,underlying_mae_1d,underlying_mae_5d,underlying_mfe_10d,underlying_mfe_14d,underlying_mfe_1d,underlying_mfe_5d,underlying_path_range_10d,underlying_path_range_14d,underlying_path_range_1d,underlying_path_range_5d,window_volume
True,0.7999999999999988,0.20000000000000118,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-24T10:35:01.991000-04:00,1.0,evidence_complete,mixed_or_conflicting_activity,0,,,,,opt_evt_SFGR2HVQ,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":14478.0,""open_interest_before"":14574.0,""open_interest_change"":-96.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-96.0,""window_volume"":13}",-0.9678362573099415,-0.9956140350877193,0.23391812865497075,-0.7573099415204678,PUT,6.25,6.1,0.15000000000000036,mega_technology_platform,put_skew_richening,270,"{""classification"":""ordinary_print"",""condition"":131,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":6.22,""trade_size"":1}",AAPL,front_month_richening,6.22,6.22,inside_spread_or_midpoint,1,0.0821220394008706,0.10016232568435024,0.01272780934110529,0.03349811849774942,"{""classification"":""unknown_underlying_confirmation"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",271.06,0.0821220394008706,0.10016232568435024,-0.01272780934110529,0.03349811849774942,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,0.08743451634324506,0.11016011215229105,-0.009960894266951903,0.05961779679775714,0.1095329447354829,0.13225854054452896,0.01213753412528599,0.08171622518999495,13
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-24T10:43:18.703000-04:00,1.0,evidence_complete,bearish_activity,-1,-0.0821220394008706,-0.10016232568435024,0.01272780934110529,-0.03349811849774942,opt_evt_GZ4VFP3S,2026-05-15,0.0014000000000000123,"{""coverage_status"":""present"",""open_interest_after"":14478.0,""open_interest_before"":14574.0,""open_interest_change"":-96.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-96.0,""window_volume"":15}",-0.9678362573099415,-0.9956140350877193,0.23391812865497075,-0.7573099415204678,PUT,6.25,6.15,0.09999999999999964,mega_technology_platform,put_skew_richening,270,"{""classification"":""ordinary_print"",""condition"":131,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":6.25,""trade_size"":1}",AAPL,front_month_richening,6.25,6.25,ask_side,1,0.0821220394008706,0.10016232568435024,0.01272780934110529,0.03349811849774942,"{""classification"":""underlying_confirming"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":-0.000367336443448638}",271.06,0.0821220394008706,0.10016232568435024,-0.01272780934110529,0.03349811849774942,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,0.08743451634324506,0.11016011215229105,-0.009960894266951903,0.05961779679775714,0.1095329447354829,0.13225854054452896,0.01213753412528599,0.08171622518999495,15
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-24T10:45:33.969000-04:00,1.0,evidence_complete,bearish_activity,-1,-0.0821220394008706,-0.10016232568435024,0.01272780934110529,-0.03349811849774942,opt_evt_DJ6E8AKQ,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":14478.0,""open_interest_before"":14574.0,""open_interest_change"":-96.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-96.0,""window_volume"":12}",-0.9678362573099415,-0.9956140350877193,0.23391812865497075,-0.7573099415204678,PUT,6.4,6.3,0.10000000000000053,mega_technology_platform,put_skew_richening,270,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":6.4,""trade_size"":1}",AAPL,front_month_richening,6.4,6.4,ask_side,1,0.0821220394008706,0.10016232568435024,0.01272780934110529,0.03349811849774942,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",271.06,0.0821220394008706,0.10016232568435024,-0.01272780934110529,0.03349811849774942,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,0.08743451634324506,0.11016011215229105,-0.009960894266951903,0.05961779679775714,0.1095329447354829,0.13225854054452896,0.01213753412528599,0.08171622518999495,12
True,0.0,1.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-24T10:50:29.702000-04:00,1.0,evidence_complete,bullish_activity_or_put_selling,0,,,,,opt_evt_MTP6PM4Z,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":14478.0,""open_interest_before"":14574.0,""open_interest_change"":-96.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-96.0,""window_volume"":8}",-0.9678362573099415,-0.9956140350877193,0.23391812865497075,-0.7573099415204678,PUT,6.3,6.2,0.09999999999999964,mega_technology_platform,put_skew_richening,270,"{""classification"":""ordinary_print"",""condition"":131,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":6.2,""trade_size"":1}",AAPL,front_month_richening,6.2,6.2,bid_side,1,0.0821220394008706,0.10016232568435024,0.01272780934110529,0.03349811849774942,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",271.06,0.0821220394008706,0.10016232568435024,-0.01272780934110529,0.03349811849774942,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,0.08743451634324506,0.11016011215229105,-0.009960894266951903,0.05961779679775714,0.1095329447354829,0.13225854054452896,0.01213753412528599,0.08171622518999495,8
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-24T10:57:31.183000-04:00,1.0,evidence_complete,bearish_activity,-1,-0.0821220394008706,-0.10016232568435024,0.01272780934110529,-0.03349811849774942,opt_evt_L96PSWL2,2026-05-15,-0.0014000000000000123,"{""coverage_status"":""present"",""open_interest_after"":14478.0,""open_interest_before"":14574.0,""open_interest_change"":-96.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-96.0,""window_volume"":1}",-0.9678362573099415,-0.9956140350877193,0.23391812865497075,-0.7573099415204678,PUT,6.45,6.35,0.10000000000000053,mega_technology_platform,put_skew_richening,270,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":6.45,""trade_size"":1}",AAPL,front_month_richening,6.45,6.45,ask_side,1,0.0821220394008706,0.10016232568435024,0.01272780934110529,0.03349811849774942,"{""classification"":""underlying_confirming"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":-0.0009195909659383505}",271.06,0.0821220394008706,0.10016232568435024,-0.01272780934110529,0.03349811849774942,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,0.08743451634324506,0.11016011215229105,-0.009960894266951903,0.05961779679775714,0.1095329447354829,0.13225854054452896,0.01213753412528599,0.08171622518999495,1
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-24T11:09:51.897000-04:00,1.0,evidence_complete,bearish_activity,-1,-0.0821220394008706,-0.10016232568435024,0.01272780934110529,-0.03349811849774942,opt_evt_76XDPEHZ,2026-05-15,-0.00040000000000001146,"{""coverage_status"":""present"",""open_interest_after"":14478.0,""open_interest_before"":14574.0,""open_interest_change"":-96.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-96.0,""window_volume"":3}",-0.9678362573099415,-0.9956140350877193,0.23391812865497075,-0.7573099415204678,PUT,6.8,6.7,0.09999999999999964,mega_technology_platform,put_skew_richening,270,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":6.8,""trade_size"":1}",AAPL,front_month_richening,6.8,6.8,ask_side,1,0.0821220394008706,0.10016232568435024,0.01272780934110529,0.03349811849774942,"{""classification"":""underlying_confirming"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":-0.0002582073035782}",271.06,0.0821220394008706,0.10016232568435024,-0.01272780934110529,0.03349811849774942,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,0.08743451634324506,0.11016011215229105,-0.009960894266951903,0.05961779679775714,0.1095329447354829,0.13225854054452896,0.01213753412528599,0.08171622518999495,3
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-24T11:15:20.718000-04:00,1.0,evidence_complete,bearish_activity,-1,-0.0821220394008706,-0.10016232568435024,0.01272780934110529,-0.03349811849774942,opt_evt_BVNUVLXN,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":14478.0,""open_interest_before"":14574.0,""open_interest_change"":-96.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-96.0,""window_volume"":3}",-0.9678362573099415,-0.9956140350877193,0.23391812865497075,-0.7573099415204678,PUT,6.7,6.65,0.04999999999999982,mega_technology_platform,put_skew_richening,270,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":20.1,""trade_size"":3}",AAPL,front_month_richening,20.1,6.7,ask_side,3,0.0821220394008706,0.10016232568435024,0.01272780934110529,0.03349811849774942,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",271.06,0.0821220394008706,0.10016232568435024,-0.01272780934110529,0.03349811849774942,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,0.08743451634324506,0.11016011215229105,-0.009960894266951903,0.05961779679775714,0.1095329447354829,0.13225854054452896,0.01213753412528599,0.08171622518999495,3
True,0.5333333333333357,0.4666666666666643,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-24T11:26:57.268000-04:00,1.0,evidence_complete,mixed_or_conflicting_activity,0,,,,,opt_evt_USAFTJFA,2026-05-15,0.0019000000000000128,"{""coverage_status"":""present"",""open_interest_after"":14478.0,""open_interest_before"":14574.0,""open_interest_change"":-96.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-96.0,""window_volume"":1}",-0.9678362573099415,-0.9956140350877193,0.23391812865497075,-0.7573099415204678,PUT,6.85,6.7,0.14999999999999947,mega_technology_platform,put_skew_richening,270,"{""classification"":""ordinary_print"",""condition"":130,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":6.78,""trade_size"":1}",AAPL,front_month_richening,6.78,6.78,inside_spread_or_midpoint,1,0.0821220394008706,0.10016232568435024,0.01272780934110529,0.03349811849774942,"{""classification"":""unknown_underlying_confirmation"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.00014764506127256614}",271.06,0.0821220394008706,0.10016232568435024,-0.01272780934110529,0.03349811849774942,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,-0.022098428392237968,0.08743451634324506,0.11016011215229105,-0.009960894266951903,0.05961779679775714,0.1095329447354829,0.13225854054452896,0.01213753412528599,0.08171622518999495,1
True,1.0,0.0,mega_cap,NVDA 2026-05-15 210C,,complete,2026-04-24T09:35:02.411000-04:00,1.0,evidence_complete,bullish_activity,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,opt_evt_M6QQ96VM,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":82208.0,""open_interest_before"":83237.0,""open_interest_change"":-1029.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-1029.0,""window_volume"":1172}",0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652881,CALL,4.1,4.05,0.04999999999999982,mega_technology_semiconductor,balanced_call_put_skew,210,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":12.299999999999999,""trade_size"":3}",NVDA,back_month_richening,12.299999999999999,4.1,ask_side,3,0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",208.27,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,-0.06496374897968982,-0.06496374897968982,-0.004273299082921289,-0.05353627502760838,0.04575791040476296,0.135737264128295,0.04107648725212454,0.04107648725212454,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,1172
True,1.0,0.0,mega_cap,NVDA 2026-05-15 210C,,complete,2026-04-24T09:40:00.542000-04:00,1.0,evidence_complete,bullish_activity,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,opt_evt_GVLMK4HH,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":82208.0,""open_interest_before"":83237.0,""open_interest_change"":-1029.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-1029.0,""window_volume"":869}",0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652881,CALL,4.05,4.0,0.04999999999999982,mega_technology_semiconductor,balanced_call_put_skew,210,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":4.05,""trade_size"":1}",NVDA,back_month_richening,4.05,4.05,ask_side,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",208.27,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,-0.06496374897968982,-0.06496374897968982,-0.004273299082921289,-0.05353627502760838,0.04575791040476296,0.135737264128295,0.04107648725212454,0.04107648725212454,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,869
True,1.0,0.0,mega_cap,NVDA 2026-05-15 210C,,complete,2026-04-24T09:45:14.203000-04:00,1.0,evidence_complete,bullish_activity,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,opt_evt_T4VY8PS2,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":82208.0,""open_interest_before"":83237.0,""open_interest_change"":-1029.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-1029.0,""window_volume"":446}",0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652881,CALL,3.7,3.65,0.050000000000000266,mega_technology_semiconductor,balanced_call_put_skew,210,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":7.4,""trade_size"":2}",NVDA,back_month_richening,7.4,3.7,ask_side,2,0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",208.27,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,-0.06496374897968982,-0.06496374897968982,-0.004273299082921289,-0.05353627502760838,0.04575791040476296,0.135737264128295,0.04107648725212454,0.04107648725212454,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,446
True,1.0,0.0,mega_cap,NVDA 2026-05-15 210C,,complete,2026-04-24T09:50:00.615000-04:00,1.0,evidence_complete,bullish_activity,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,opt_evt_V98SFH75,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":82208.0,""open_interest_before"":83237.0,""open_interest_change"":-1029.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-1029.0,""window_volume"":518}",0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652881,CALL,4.0,3.95,0.04999999999999982,mega_technology_semiconductor,balanced_call_put_skew,210,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":4.0,""trade_size"":1}",NVDA,back_month_richening,4.0,4.0,ask_side,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",208.27,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,-0.06496374897968982,-0.06496374897968982,-0.004273299082921289,-0.05353627502760838,0.04575791040476296,0.135737264128295,0.04107648725212454,0.04107648725212454,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,518
True,1.0,0.0,mega_cap,NVDA 2026-05-15 210C,,complete,2026-04-24T09:55:18.847000-04:00,1.0,evidence_complete,bullish_activity,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,opt_evt_8L3UZGFT,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":82208.0,""open_interest_before"":83237.0,""open_interest_change"":-1029.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-1029.0,""window_volume"":488}",0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652881,CALL,3.8,3.7,0.09999999999999964,mega_technology_semiconductor,balanced_call_put_skew,210,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":3.8,""trade_size"":1}",NVDA,back_month_richening,3.8,3.8,ask_side,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",208.27,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,-0.06496374897968982,-0.06496374897968982,-0.004273299082921289,-0.05353627502760838,0.04575791040476296,0.135737264128295,0.04107648725212454,0.04107648725212454,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,488
True,1.0,0.0,mega_cap,NVDA 2026-05-15 210C,,complete,2026-04-24T10:00:07.856000-04:00,1.0,evidence_complete,bullish_activity,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,opt_evt_RNSKYLY3,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":82208.0,""open_interest_before"":83237.0,""open_interest_change"":-1029.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-1029.0,""window_volume"":265}",0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652881,CALL,3.75,3.7,0.04999999999999982,mega_technology_semiconductor,put_skew_richening,210,"{""classification"":""ordinary_print"",""condition"":125,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":3.75,""trade_size"":1}",NVDA,back_month_richening,3.75,3.75,ask_side,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",208.27,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,-0.06496374897968982,-0.06496374897968982,-0.004273299082921289,-0.05353627502760838,0.04575791040476296,0.135737264128295,0.04107648725212454,0.04107648725212454,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,265
True,1.0,0.0,mega_cap,NVDA 2026-05-15 210C,,complete,2026-04-24T10:05:57.066000-04:00,1.0,evidence_complete,bullish_activity,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,opt_evt_DU9E8B4B,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":82208.0,""open_interest_before"":83237.0,""open_interest_change"":-1029.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-1029.0,""window_volume"":304}",0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652881,CALL,3.8,3.7,0.09999999999999964,mega_technology_semiconductor,balanced_call_put_skew,210,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":3.8,""trade_size"":1}",NVDA,back_month_richening,3.8,3.8,ask_side,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",208.27,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,-0.06496374897968982,-0.06496374897968982,-0.004273299082921289,-0.05353627502760838,0.04575791040476296,0.135737264128295,0.04107648725212454,0.04107648725212454,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,304
True,1.0,0.0,mega_cap,NVDA 2026-05-15 210C,,complete,2026-04-24T10:10:24.528000-04:00,1.0,evidence_complete,bullish_activity,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,opt_evt_T7XRPEC2,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":82208.0,""open_interest_before"":83237.0,""open_interest_change"":-1029.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-1029.0,""window_volume"":464}",0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652881,CALL,4.0,3.9,0.10000000000000009,mega_technology_semiconductor,balanced_call_put_skew,210,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":4.0,""trade_size"":1}",NVDA,back_month_richening,4.0,4.0,ask_side,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",208.27,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,-0.06496374897968982,-0.06496374897968982,-0.004273299082921289,-0.05353627502760838,0.04575791040476296,0.135737264128295,0.04107648725212454,0.04107648725212454,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,464
True,1.0,0.0,mega_cap,NVDA 2026-05-15 210C,,complete,2026-04-24T10:15:28.169000-04:00,1.0,evidence_complete,bullish_activity,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,opt_evt_HNSDF2K4,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":82208.0,""open_interest_before"":83237.0,""open_interest_change"":-1029.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_closing_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":-1029.0,""window_volume"":290}",0.11521418020679475,2.825701624815362,0.7518463810930576,-0.7592319054652881,CALL,3.9,3.85,0.04999999999999982,mega_technology_semiconductor,balanced_call_put_skew,210,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":3.9,""trade_size"":1}",NVDA,back_month_richening,3.9,3.9,ask_side,1,0.033274115331060505,0.13189609641330957,0.04004417342872224,0.04715033370144539,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",208.27,0.033274115331060505,0.13189609641330957,0.04004417342872224,-0.04715033370144539,-0.06496374897968982,-0.06496374897968982,-0.004273299082921289,-0.05353627502760838,0.04575791040476296,0.135737264128295,0.04107648725212454,0.04107648725212454,0.11072165938445287,0.20070101310798474,0.04534978633504582,0.09461276227973296,290
