method,k,inertia_or_bic,silhouette,calinski_harabasz,davies_bouldin,min_cluster_pct,max_cluster_pct,score
gmm,4,4540.92920177885,0.21576342334974746,316.6795190927971,1.1914616825164355,0.016666666666666666,0.5888888888888889,4.883538327211191
gmm,6,4780.637521970179,0.1969408167578902,261.4636823642895,1.2299993102080782,0.016666666666666666,0.37777777777777777,4.597602526294349
gmm,8,4063.5133966607996,0.23443054559226184,219.34753969019025,1.1798102302234534,0.016666666666666666,0.45555555555555555,4.5853540989824895
gmm,10,4501.393679920545,0.21555371101962656,220.19765892792418,1.2811700872812903,0.016666666666666666,0.2722222222222222,4.43121439852795
gmm,12,4647.5402452088,0.19999592180153805,201.21563028908466,1.2589174341505298,0.016666666666666666,0.18888888888888888,4.317071602652504
