event_id,calendar_source,event_name,release_time,event_date,timezone,source_url,raw_summary
cal_bb3e2f705ad2,nasdaq_earnings_calendar,ADCT earnings release (ADC Therapeutics SA),2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""($0.21)"", ""epsForecast"": ""($0.19)"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$427,362,291"", ""name"": ""ADC Therapeutics SA"", ""noOfEsts"": ""1"", ""surprise"": ""-10.53"", ""symbol"": ""ADCT"", ""time"": ""time-not-supplied""}"
cal_09dd0d0e5b53,nasdaq_earnings_calendar,ADEA earnings release (Adeia Inc.),2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$0.32"", ""epsForecast"": ""$0.29"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$3,472,047,219"", ""name"": ""Adeia Inc. "", ""noOfEsts"": ""2"", ""surprise"": ""10.34"", ""symbol"": ""ADEA"", ""time"": ""time-not-supplied""}"
cal_741099996215,nasdaq_earnings_calendar,"ADTN earnings release (ADTRAN Holdings, Inc.)",2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$0.13"", ""epsForecast"": ""$0.06"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$1,237,650,968"", ""name"": ""ADTRAN Holdings, Inc."", ""noOfEsts"": ""3"", ""surprise"": ""116.67"", ""symbol"": ""ADTN"", ""time"": ""time-not-supplied""}"
cal_1bf38a2218e4,nasdaq_earnings_calendar,ADUS earnings release (Addus HomeCare Corporation),2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$1.41"", ""epsForecast"": ""$1.33"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$1,724,811,950"", ""name"": ""Addus HomeCare Corporation"", ""noOfEsts"": ""4"", ""surprise"": ""6.02"", ""symbol"": ""ADUS"", ""time"": ""time-not-supplied""}"
cal_b0e54e9acb55,nasdaq_earnings_calendar,"AEIS earnings release (Advanced Energy Industries, Inc.)",2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$1.84"", ""epsForecast"": ""$1.66"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$13,105,364,402"", ""name"": ""Advanced Energy Industries, Inc."", ""noOfEsts"": ""3"", ""surprise"": ""10.84"", ""symbol"": ""AEIS"", ""time"": ""time-not-supplied""}"
cal_770b7d02aa84,nasdaq_earnings_calendar,AESI earnings release (Atlas Energy Solutions Inc.),2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""($0.36)"", ""epsForecast"": ""($0.23)"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$2,370,707,984"", ""name"": ""Atlas Energy Solutions Inc."", ""noOfEsts"": ""5"", ""surprise"": ""-56.52"", ""symbol"": ""AESI"", ""time"": ""time-not-supplied""}"
cal_3df75cedb1fe,nasdaq_earnings_calendar,"AFJK earnings release (Aimei Health Technology Co., Ltd)",2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$0.02"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Dec/2025"", ""marketCap"": ""$241,200,000"", ""name"": ""Aimei Health Technology Co., Ltd"", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""AFJK"", ""time"": ""time-not-supplied""}"
cal_5b4502475e9b,nasdaq_earnings_calendar,"AHRT earnings release (AH Realty Trust, Inc.)",2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$0.15"", ""epsForecast"": ""$0.12"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$497,507,844"", ""name"": ""AH Realty Trust, Inc."", ""noOfEsts"": ""2"", ""surprise"": ""-133.33"", ""symbol"": ""AHRT"", ""time"": ""time-not-supplied""}"
cal_98a03b775b0a,nasdaq_earnings_calendar,"ALG earnings release (Alamo Group, Inc.)",2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$2.56"", ""epsForecast"": ""$2.15"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$1,849,344,769"", ""name"": ""Alamo Group, Inc."", ""noOfEsts"": ""4"", ""surprise"": ""19.07"", ""symbol"": ""ALG"", ""time"": ""time-not-supplied""}"
cal_515e7b6994f0,nasdaq_earnings_calendar,"ALSN earnings release (Allison Transmission Holdings, Inc.)",2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$2.57"", ""epsForecast"": ""$2.54"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$10,147,217,275"", ""name"": ""Allison Transmission Holdings, Inc."", ""noOfEsts"": ""2"", ""surprise"": ""1.18"", ""symbol"": ""ALSN"", ""time"": ""time-not-supplied""}"
cal_3d52f123fb0e,nasdaq_earnings_calendar,"ALX earnings release (Alexander's, Inc.)",2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$2.60"", ""epsForecast"": ""$3.08"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$1,180,703,302"", ""name"": ""Alexander's, Inc."", ""noOfEsts"": ""1"", ""surprise"": ""-15.58"", ""symbol"": ""ALX"", ""time"": ""time-not-supplied""}"
cal_d0b19ac02556,nasdaq_earnings_calendar,"AMRC earnings release (Ameresco, Inc.)",2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""($0.33)"", ""epsForecast"": ""($0.27)"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$1,762,223,158"", ""name"": ""Ameresco, Inc."", ""noOfEsts"": ""4"", ""surprise"": ""-22.22"", ""symbol"": ""AMRC"", ""time"": ""time-not-supplied""}"
cal_dd1da218f3ae,nasdaq_earnings_calendar,"APLE earnings release (Apple Hospitality REIT, Inc.)",2026-05-04T00:00:00-04:00,2026-05-04,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-04,"{""eps"": ""$0.34"", ""epsForecast"": ""$0.32"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$3,309,667,107"", ""name"": ""Apple Hospitality REIT, Inc."", ""noOfEsts"": ""1"", ""surprise"": ""6.25"", ""symbol"": ""APLE"", ""time"": ""time-not-supplied""}"
