event_id,calendar_source,event_name,release_time,event_date,timezone,source_url,raw_summary
cal_6faa973bf9cf,nasdaq_earnings_calendar,"AFBI earnings release (Affinity Bancshares, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.36"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$136,891,117"", ""name"": ""Affinity Bancshares, Inc."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""AFBI"", ""time"": ""time-not-supplied""}"
cal_a474600da54a,nasdaq_earnings_calendar,"APOG earnings release (Apogee Enterprises, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.92"", ""epsForecast"": ""$0.89"", ""fiscalQuarterEnding"": ""Feb/2026"", ""marketCap"": ""$751,768,886"", ""name"": ""Apogee Enterprises, Inc."", ""noOfEsts"": ""2"", ""surprise"": ""3.37"", ""symbol"": ""APOG"", ""time"": ""time-not-supplied""}"
cal_c3a7baad2f38,nasdaq_earnings_calendar,ATLO earnings release (Ames National Corporation),2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.67"", ""epsForecast"": ""$0.62"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$245,699,283"", ""name"": ""Ames National Corporation"", ""noOfEsts"": ""1"", ""surprise"": ""8.06"", ""symbol"": ""ATLO"", ""time"": ""time-not-supplied""}"
cal_484cd10cb97d,nasdaq_earnings_calendar,"BVFL earnings release (BV Financial, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.40"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$171,233,522"", ""name"": ""BV Financial, Inc."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""BVFL"", ""time"": ""time-not-supplied""}"
cal_1523f963e7b1,nasdaq_earnings_calendar,"CHTR earnings release (Charter Communications, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$9.17"", ""epsForecast"": ""$9.97"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$19,883,127,863"", ""name"": ""Charter Communications, Inc."", ""noOfEsts"": ""7"", ""surprise"": ""-8.02"", ""symbol"": ""CHTR"", ""time"": ""time-not-supplied""}"
cal_add6fd517967,nasdaq_earnings_calendar,"COFS earnings release (ChoiceOne Financial Services, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.91"", ""epsForecast"": ""$0.85"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$455,540,565"", ""name"": ""ChoiceOne Financial Services, Inc."", ""noOfEsts"": ""2"", ""surprise"": ""7.06"", ""symbol"": ""COFS"", ""time"": ""time-not-supplied""}"
cal_8411af986969,nasdaq_earnings_calendar,CPAC earnings release (Cementos Pacasmayo S.A.A.),2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.28"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$890,971,482"", ""name"": ""Cementos Pacasmayo S.A.A."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""CPAC"", ""time"": ""time-not-supplied""}"
cal_f7c2dc0b759a,nasdaq_earnings_calendar,E earnings release (ENI S.p.A.),2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.81"", ""epsForecast"": ""$1.13"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$87,354,199,565"", ""name"": ""ENI S.p.A."", ""noOfEsts"": ""2"", ""surprise"": ""-28.32"", ""symbol"": ""E"", ""time"": ""time-not-supplied""}"
cal_3bbfb78cb11e,nasdaq_earnings_calendar,"FCAP earnings release (First Capital, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$1.30"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$186,613,719"", ""name"": ""First Capital, Inc."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""FCAP"", ""time"": ""time-not-supplied""}"
cal_fee05b9b4b83,nasdaq_earnings_calendar,"FHB earnings release (First Hawaiian, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.55"", ""epsForecast"": ""$0.53"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$3,178,687,664"", ""name"": ""First Hawaiian, Inc."", ""noOfEsts"": ""6"", ""surprise"": ""3.77"", ""symbol"": ""FHB"", ""time"": ""time-not-supplied""}"
cal_a37eb2dcfac5,nasdaq_earnings_calendar,"FLG earnings release (Flagstar Bank, N.A.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.04"", ""epsForecast"": ""$0.03"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$5,710,367,171"", ""name"": ""Flagstar Bank, N.A."", ""noOfEsts"": ""11"", ""surprise"": ""33.33"", ""symbol"": ""FLG"", ""time"": ""time-not-supplied""}"
cal_a1a1d4a1a9d9,nasdaq_earnings_calendar,GNTX earnings release (Gentex Corporation),2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.48"", ""epsForecast"": ""$0.44"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$4,892,524,292"", ""name"": ""Gentex Corporation"", ""noOfEsts"": ""3"", ""surprise"": ""9.09"", ""symbol"": ""GNTX"", ""time"": ""time-not-supplied""}"
cal_d90d84ad2d1a,nasdaq_earnings_calendar,"HCA earnings release (HCA Healthcare, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$7.15"", ""epsForecast"": ""$7.17"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$94,845,388,092"", ""name"": ""HCA Healthcare, Inc."", ""noOfEsts"": ""11"", ""surprise"": ""-0.28"", ""symbol"": ""HCA"", ""time"": ""time-not-supplied""}"
cal_1dac5934c745,nasdaq_earnings_calendar,"MCBS earnings release (MetroCity Bankshares, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.77"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$900,211,919"", ""name"": ""MetroCity Bankshares, Inc."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""MCBS"", ""time"": ""time-not-supplied""}"
cal_08b58d7695ec,nasdaq_earnings_calendar,MOG.A earnings release (Moog Inc.),2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$2.64"", ""epsForecast"": ""$2.38"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$9,754,742,167"", ""name"": ""Moog Inc."", ""noOfEsts"": ""3"", ""surprise"": ""10.92"", ""symbol"": ""MOG.A"", ""time"": ""time-not-supplied""}"
cal_e7bc5ea1ef37,nasdaq_earnings_calendar,MOG.B earnings release (Moog Inc.),2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$2.64"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$9,754,742,167"", ""name"": ""Moog Inc."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""MOG.B"", ""time"": ""time-not-supplied""}"
cal_61be002ca579,nasdaq_earnings_calendar,NMR earnings release (Nomura Holdings Inc ADR),2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.16"", ""epsForecast"": ""$0.21"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$23,915,746,707"", ""name"": ""Nomura Holdings Inc ADR"", ""noOfEsts"": ""1"", ""surprise"": ""-23.81"", ""symbol"": ""NMR"", ""time"": ""time-not-supplied""}"
cal_7def7bbca50a,nasdaq_earnings_calendar,NSC earnings release (Norfolk Southern Corporation),2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$2.65"", ""epsForecast"": ""$2.51"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$69,754,404,831"", ""name"": ""Norfolk Southern Corporation"", ""noOfEsts"": ""4"", ""surprise"": ""5.58"", ""symbol"": ""NSC"", ""time"": ""time-not-supplied""}"
cal_a9f34a0b57d8,nasdaq_earnings_calendar,"OPHC earnings release (OptimumBank Holdings, Inc.)",2026-04-24T00:00:00-04:00,2026-04-24,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-24,"{""eps"": ""$0.20"", ""epsForecast"": ""$0.19"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$67,107,946"", ""name"": ""OptimumBank Holdings, Inc."", ""noOfEsts"": ""1"", ""surprise"": ""5.26"", ""symbol"": ""OPHC"", ""time"": ""time-not-supplied""}"
