event_id,calendar_source,event_name,release_time,event_date,timezone,source_url,raw_summary
cal_4c4d5647d7d2,nasdaq_earnings_calendar,ADC earnings release (Agree Realty Corporation),2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$1.14"", ""epsForecast"": ""$1.09"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$9,026,930,882"", ""name"": ""Agree Realty Corporation"", ""noOfEsts"": ""4"", ""surprise"": ""4.59"", ""symbol"": ""ADC"", ""time"": ""time-not-supplied""}"
cal_b2f51d1e7613,nasdaq_earnings_calendar,"AMX earnings release (America Movil, S.A.B. de C.V.)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.44"", ""epsForecast"": ""$0.46"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$81,624,420,000"", ""name"": ""America Movil, S.A.B. de C.V."", ""noOfEsts"": ""2"", ""surprise"": ""-4.35"", ""symbol"": ""AMX"", ""time"": ""time-not-supplied""}"
cal_fe2cd0fc55b5,nasdaq_earnings_calendar,ASRV earnings release (AmeriServ Financial Inc.),2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.11"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$63,616,001"", ""name"": ""AmeriServ Financial Inc."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""ASRV"", ""time"": ""time-not-supplied""}"
cal_b99feaebba16,nasdaq_earnings_calendar,AUB earnings release (Atlantic Union Bankshares Corporation),2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.89"", ""epsForecast"": ""$0.88"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$5,220,859,715"", ""name"": ""Atlantic Union Bankshares Corporation"", ""noOfEsts"": ""5"", ""surprise"": ""1.14"", ""symbol"": ""AUB"", ""time"": ""time-not-supplied""}"
cal_286dc5d924ac,nasdaq_earnings_calendar,"BBNX earnings release (Beta Bionics, Inc.)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""($0.49)"", ""epsForecast"": ""($0.53)"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$429,129,123"", ""name"": ""Beta Bionics, Inc."", ""noOfEsts"": ""5"", ""surprise"": ""7.55"", ""symbol"": ""BBNX"", ""time"": ""time-not-supplied""}"
cal_17e3ff6221ae,nasdaq_earnings_calendar,"BCBP earnings release (BCB Bancorp, Inc. (NJ))",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.26"", ""epsForecast"": ""$0.25"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$167,033,570"", ""name"": ""BCB Bancorp, Inc. (NJ)"", ""noOfEsts"": ""2"", ""surprise"": ""4"", ""symbol"": ""BCBP"", ""time"": ""time-not-supplied""}"
cal_de495ebbd642,nasdaq_earnings_calendar,"BHB earnings release (Bar Harbor Bankshares, Inc.)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.88"", ""epsForecast"": ""$0.87"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$566,217,957"", ""name"": ""Bar Harbor Bankshares, Inc."", ""noOfEsts"": ""1"", ""surprise"": ""1.15"", ""symbol"": ""BHB"", ""time"": ""time-not-supplied""}"
cal_a5adaaa8f5d7,nasdaq_earnings_calendar,"BWB earnings release (Bridgewater Bancshares, Inc.)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.41"", ""epsForecast"": ""$0.42"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$505,525,444"", ""name"": ""Bridgewater Bancshares, Inc."", ""noOfEsts"": ""2"", ""surprise"": ""-2.38"", ""symbol"": ""BWB"", ""time"": ""time-not-supplied""}"
cal_fff2b8df3213,nasdaq_earnings_calendar,"CALX earnings release (Calix, Inc)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.16"", ""epsForecast"": ""$0.12"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$2,576,804,880"", ""name"": ""Calix, Inc"", ""noOfEsts"": ""3"", ""surprise"": ""33.33"", ""symbol"": ""CALX"", ""time"": ""time-not-supplied""}"
cal_84ad3a8c2b85,nasdaq_earnings_calendar,CB earnings release (Chubb Limited),2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$6.82"", ""epsForecast"": ""$6.48"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$122,567,672,097"", ""name"": ""Chubb Limited"", ""noOfEsts"": ""11"", ""surprise"": ""5.25"", ""symbol"": ""CB"", ""time"": ""time-not-supplied""}"
cal_72a42cce343c,nasdaq_earnings_calendar,"CBSH earnings release (Commerce Bancshares, Inc.)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.96"", ""epsForecast"": ""$0.94"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$7,335,506,591"", ""name"": ""Commerce Bancshares, Inc."", ""noOfEsts"": ""6"", ""surprise"": ""2.13"", ""symbol"": ""CBSH"", ""time"": ""time-not-supplied""}"
cal_a2d45ea24191,nasdaq_earnings_calendar,CMTV earnings release (Community Bancorp.),2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.78"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$214,631,722"", ""name"": ""Community Bancorp. "", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""CMTV"", ""time"": ""time-not-supplied""}"
cal_f77638982fd6,nasdaq_earnings_calendar,COF earnings release (Capital One Financial Corporation),2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$4.42"", ""epsForecast"": ""$4.61"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$112,971,031,826"", ""name"": ""Capital One Financial Corporation"", ""noOfEsts"": ""7"", ""surprise"": ""-4.12"", ""symbol"": ""COF"", ""time"": ""time-not-supplied""}"
cal_6ad05358c7cc,nasdaq_earnings_calendar,"CYH earnings release (Community Health Systems, Inc.)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""($0.48)"", ""epsForecast"": ""($0.18)"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$410,067,632"", ""name"": ""Community Health Systems, Inc."", ""noOfEsts"": ""3"", ""surprise"": ""-166.67"", ""symbol"": ""CYH"", ""time"": ""time-not-supplied""}"
cal_0146e1b28002,nasdaq_earnings_calendar,DGX earnings release (Quest Diagnostics Incorporated),2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$2.50"", ""epsForecast"": ""$2.37"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$21,126,413,475"", ""name"": ""Quest Diagnostics Incorporated"", ""noOfEsts"": ""9"", ""surprise"": ""5.49"", ""symbol"": ""DGX"", ""time"": ""time-not-supplied""}"
cal_47ecc7f2ecb3,nasdaq_earnings_calendar,"DHI earnings release (D.R. Horton, Inc.)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$2.24"", ""epsForecast"": ""$2.15"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$39,908,158,937"", ""name"": ""D.R. Horton, Inc."", ""noOfEsts"": ""17"", ""surprise"": ""4.19"", ""symbol"": ""DHI"", ""time"": ""time-not-supplied""}"
cal_1cb7c69566c5,nasdaq_earnings_calendar,DHR earnings release (Danaher Corporation),2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$2.06"", ""epsForecast"": ""$1.94"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$117,482,846,376"", ""name"": ""Danaher Corporation"", ""noOfEsts"": ""10"", ""surprise"": ""6.19"", ""symbol"": ""DHR"", ""time"": ""time-not-supplied""}"
cal_3c9528b809d8,nasdaq_earnings_calendar,"EFX earnings release (Equifax, Inc.)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$1.86"", ""epsForecast"": ""$1.69"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$19,044,441,095"", ""name"": ""Equifax, Inc."", ""noOfEsts"": ""19"", ""surprise"": ""10.06"", ""symbol"": ""EFX"", ""time"": ""time-not-supplied""}"
cal_df776a615752,nasdaq_earnings_calendar,"ELS earnings release (Equity Lifestyle Properties, Inc.)",2026-04-21T00:00:00-04:00,2026-04-21,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-21,"{""eps"": ""$0.84"", ""epsForecast"": ""$0.84"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$12,231,641,468"", ""name"": ""Equity Lifestyle Properties, Inc."", ""noOfEsts"": ""3"", ""surprise"": ""N/A"", ""symbol"": ""ELS"", ""time"": ""time-not-supplied""}"
