event_id,calendar_source,event_name,release_time,event_date,timezone,source_url,raw_summary
cal_2248d0109db1,nasdaq_earnings_calendar,"AAT earnings release (American Assets Trust, Inc.)",2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.51"", ""epsForecast"": ""$0.51"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$1,280,001,016"", ""name"": ""American Assets Trust, Inc."", ""noOfEsts"": ""2"", ""surprise"": ""N/A"", ""symbol"": ""AAT"", ""time"": ""time-not-supplied""}"
cal_91d23cdee58e,nasdaq_earnings_calendar,AB earnings release (AllianceBernstein Holding L.P.),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.83"", ""epsForecast"": ""$0.87"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$3,560,554,876"", ""name"": ""AllianceBernstein Holding L.P."", ""noOfEsts"": ""1"", ""surprise"": ""-4.6"", ""symbol"": ""AB"", ""time"": ""time-not-supplied""}"
cal_18dc4f7500bb,nasdaq_earnings_calendar,ABG earnings release (Asbury Automotive Group Inc),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$5.37"", ""epsForecast"": ""$5.68"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$3,595,104,092"", ""name"": ""Asbury Automotive Group Inc"", ""noOfEsts"": ""4"", ""surprise"": ""-5.46"", ""symbol"": ""ABG"", ""time"": ""time-not-supplied""}"
cal_e5c049faf610,nasdaq_earnings_calendar,ACGL earnings release (Arch Capital Group Ltd.),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$2.50"", ""epsForecast"": ""$2.45"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$32,653,950,894"", ""name"": ""Arch Capital Group Ltd."", ""noOfEsts"": ""7"", ""surprise"": ""2.04"", ""symbol"": ""ACGL"", ""time"": ""time-not-supplied""}"
cal_cb6148631d17,nasdaq_earnings_calendar,AIRE earnings release (reAlpha Tech Corp.),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""($0.03)"", ""epsForecast"": ""($0.04)"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$12,177,987"", ""name"": ""reAlpha Tech Corp."", ""noOfEsts"": ""1"", ""surprise"": ""25"", ""symbol"": ""AIRE"", ""time"": ""time-not-supplied""}"
cal_16f319dba8cc,nasdaq_earnings_calendar,"AIT earnings release (Applied Industrial Technologies, Inc.)",2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$2.65"", ""epsForecast"": ""$2.63"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$11,668,866,285"", ""name"": ""Applied Industrial Technologies, Inc."", ""noOfEsts"": ""5"", ""surprise"": ""0.76"", ""symbol"": ""AIT"", ""time"": ""time-not-supplied""}"
cal_9e53cd69702c,nasdaq_earnings_calendar,AKO.A earnings release (Embotelladora Andina S.A.),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.71"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$4,272,188,650"", ""name"": ""Embotelladora Andina S.A."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""AKO.A"", ""time"": ""time-not-supplied""}"
cal_b1fac3d037c4,nasdaq_earnings_calendar,AKO.B earnings release (Embotelladora Andina S.A.),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.71"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$4,272,188,650"", ""name"": ""Embotelladora Andina S.A."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""AKO.B"", ""time"": ""time-not-supplied""}"
cal_078a1d6c55b9,nasdaq_earnings_calendar,AKR earnings release (Acadia Realty Trust),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.30"", ""epsForecast"": ""$0.30"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$2,826,557,875"", ""name"": ""Acadia Realty Trust"", ""noOfEsts"": ""2"", ""surprise"": ""N/A"", ""symbol"": ""AKR"", ""time"": ""time-not-supplied""}"
cal_4bb3dbae9a3f,nasdaq_earnings_calendar,ALLE earnings release (Allegion plc),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$1.80"", ""epsForecast"": ""$1.88"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$11,269,628,812"", ""name"": ""Allegion plc"", ""noOfEsts"": ""4"", ""surprise"": ""-4.26"", ""symbol"": ""ALLE"", ""time"": ""time-not-supplied""}"
cal_f76721815c2f,nasdaq_earnings_calendar,AMBR earnings release (Amber International Holding Limited),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.01"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Dec/2025"", ""marketCap"": ""$185,722,244"", ""name"": ""Amber International Holding Limited"", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""AMBR"", ""time"": ""time-not-supplied""}"
cal_6dec0a84addc,nasdaq_earnings_calendar,AMT earnings release (American Tower Corporation (REIT)),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$2.84"", ""epsForecast"": ""$2.65"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$79,434,768,265"", ""name"": ""American Tower Corporation (REIT)"", ""noOfEsts"": ""4"", ""surprise"": ""7.17"", ""symbol"": ""AMT"", ""time"": ""time-not-supplied""}"
cal_74c5d29ea9e5,nasdaq_earnings_calendar,APAM earnings release (Artisan Partners Asset Management Inc.),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.87"", ""epsForecast"": ""$0.91"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$3,020,212,212"", ""name"": ""Artisan Partners Asset Management Inc."", ""noOfEsts"": ""1"", ""surprise"": ""-4.4"", ""symbol"": ""APAM"", ""time"": ""time-not-supplied""}"
cal_7a1ced6ad16f,nasdaq_earnings_calendar,ARCB earnings release (ArcBest Corporation),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.32"", ""epsForecast"": ""$0.27"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$2,647,163,442"", ""name"": ""ArcBest Corporation"", ""noOfEsts"": ""5"", ""surprise"": ""18.52"", ""symbol"": ""ARCB"", ""time"": ""time-not-supplied""}"
cal_67f912167409,nasdaq_earnings_calendar,ARI earnings release (Apollo Commercial Real Estate Finance),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.20"", ""epsForecast"": ""$0.27"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$1,457,361,231"", ""name"": ""Apollo Commercial Real Estate Finance"", ""noOfEsts"": ""2"", ""surprise"": ""-25.93"", ""symbol"": ""ARI"", ""time"": ""time-not-supplied""}"
cal_a7786295a887,nasdaq_earnings_calendar,ASH earnings release (Ashland Inc.),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.91"", ""epsForecast"": ""$0.97"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$2,570,983,679"", ""name"": ""Ashland Inc."", ""noOfEsts"": ""4"", ""surprise"": ""-6.19"", ""symbol"": ""ASH"", ""time"": ""time-not-supplied""}"
cal_4673a390f8ea,nasdaq_earnings_calendar,"ATEN earnings release (A10 Networks, Inc.)",2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.19"", ""epsForecast"": ""$0.16"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$2,018,108,845"", ""name"": ""A10 Networks, Inc."", ""noOfEsts"": ""2"", ""surprise"": ""18.75"", ""symbol"": ""ATEN"", ""time"": ""time-not-supplied""}"
cal_6533189e5a07,nasdaq_earnings_calendar,"AUBN earnings release (Auburn National Bancorporation, Inc.)",2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$0.63"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$83,384,021"", ""name"": ""Auburn National Bancorporation, Inc."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""AUBN"", ""time"": ""time-not-supplied""}"
cal_58b5bd1dcf58,nasdaq_earnings_calendar,AVY earnings release (Avery Dennison Corporation),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$2.47"", ""epsForecast"": ""$2.41"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$12,170,385,157"", ""name"": ""Avery Dennison Corporation"", ""noOfEsts"": ""6"", ""surprise"": ""2.49"", ""symbol"": ""AVY"", ""time"": ""time-not-supplied""}"
cal_b4d16f4931eb,nasdaq_earnings_calendar,AWI earnings release (Armstrong World Industries Inc),2026-04-28T00:00:00-04:00,2026-04-28,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-28,"{""eps"": ""$1.69"", ""epsForecast"": ""$1.82"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$6,832,015,950"", ""name"": ""Armstrong World Industries Inc"", ""noOfEsts"": ""3"", ""surprise"": ""-7.14"", ""symbol"": ""AWI"", ""time"": ""time-not-supplied""}"
