event_id,calendar_source,event_name,release_time,event_date,timezone,source_url,raw_summary
cal_efb6e1e1f24c,nasdaq_earnings_calendar,"AMG earnings release (Affiliated Managers Group, Inc.)",2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""$8.23"", ""epsForecast"": ""$8.10"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$7,979,090,879"", ""name"": ""Affiliated Managers Group, Inc."", ""noOfEsts"": ""6"", ""surprise"": ""1.6"", ""symbol"": ""AMG"", ""time"": ""time-not-supplied""}"
cal_f0cf3ed3d527,nasdaq_earnings_calendar,"AN earnings release (AutoNation, Inc.)",2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""$4.69"", ""epsForecast"": ""$4.71"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$6,446,357,012"", ""name"": ""AutoNation, Inc."", ""noOfEsts"": ""6"", ""surprise"": ""-0.42"", ""symbol"": ""AN"", ""time"": ""time-not-supplied""}"
cal_90ce1939532b,nasdaq_earnings_calendar,AON earnings release (Aon plc),2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""$6.48"", ""epsForecast"": ""$6.33"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$67,364,305,484"", ""name"": ""Aon plc"", ""noOfEsts"": ""9"", ""surprise"": ""2.37"", ""symbol"": ""AON"", ""time"": ""time-not-supplied""}"
cal_fd207273ba49,nasdaq_earnings_calendar,ARES earnings release (Ares Management Corporation),2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""$1.24"", ""epsForecast"": ""$1.32"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$42,395,315,370"", ""name"": ""Ares Management Corporation"", ""noOfEsts"": ""7"", ""surprise"": ""-6.06"", ""symbol"": ""ARES"", ""time"": ""time-not-supplied""}"
cal_924d08292e4e,nasdaq_earnings_calendar,ATMU earnings release (Atmus Filtration Technologies Inc.),2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""$0.69"", ""epsForecast"": ""$0.65"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$4,408,677,663"", ""name"": ""Atmus Filtration Technologies Inc."", ""noOfEsts"": ""3"", ""surprise"": ""6.15"", ""symbol"": ""ATMU"", ""time"": ""time-not-supplied""}"
cal_cbd1519ff3a6,nasdaq_earnings_calendar,BEP earnings release (Brookfield Renewable Partners L.P.),2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""($0.40)"", ""epsForecast"": ""($0.36)"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$23,176,148,645"", ""name"": ""Brookfield Renewable Partners L.P."", ""noOfEsts"": ""3"", ""surprise"": ""-11.11"", ""symbol"": ""BEP"", ""time"": ""time-not-supplied""}"
cal_8dc9a1a43c37,nasdaq_earnings_calendar,"BTSG earnings release (BrightSpring Health Services, Inc.)",2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""$0.39"", ""epsForecast"": ""$0.29"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$11,324,834,443"", ""name"": ""BrightSpring Health Services, Inc."", ""noOfEsts"": ""5"", ""surprise"": ""34.48"", ""symbol"": ""BTSG"", ""time"": ""time-not-supplied""}"
cal_8a86c3e7f61b,nasdaq_earnings_calendar,"CBOE earnings release (Cboe Global Markets, Inc.)",2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""$3.70"", ""epsForecast"": ""$3.37"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$11,636,977,312"", ""name"": ""Cboe Global Markets, Inc."", ""noOfEsts"": ""8"", ""surprise"": ""9.79"", ""symbol"": ""CBOE"", ""time"": ""time-not-supplied""}"
cal_cda4adcb3a84,nasdaq_earnings_calendar,"CHD earnings release (Church & Dwight Company, Inc.)",2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""$0.95"", ""epsForecast"": ""$0.93"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$22,426,711,929"", ""name"": ""Church & Dwight Company, Inc."", ""noOfEsts"": ""9"", ""surprise"": ""2.15"", ""symbol"": ""CHD"", ""time"": ""time-not-supplied""}"
cal_bda48bd04807,nasdaq_earnings_calendar,CL earnings release (Colgate-Palmolive Company),2026-05-01T00:00:00-04:00,2026-05-01,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-05-01,"{""eps"": ""$0.97"", ""epsForecast"": ""$0.95"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$71,088,818,300"", ""name"": ""Colgate-Palmolive Company"", ""noOfEsts"": ""9"", ""surprise"": ""2.11"", ""symbol"": ""CL"", ""time"": ""time-not-supplied""}"
