event_id,calendar_source,event_name,release_time,event_date,timezone,source_url,raw_summary
cal_b404686cb77b,nasdaq_earnings_calendar,ABBV earnings release (AbbVie Inc.),2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""$2.65"", ""epsForecast"": ""$2.62"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$372,386,922,882"", ""name"": ""AbbVie Inc."", ""noOfEsts"": ""5"", ""surprise"": ""1.15"", ""symbol"": ""ABBV"", ""time"": ""time-not-supplied""}"
cal_2395abcfccd7,nasdaq_earnings_calendar,"ACHC earnings release (Acadia Healthcare Company, Inc.)",2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""$0.37"", ""epsForecast"": ""$0.28"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$2,464,716,324"", ""name"": ""Acadia Healthcare Company, Inc."", ""noOfEsts"": ""5"", ""surprise"": ""32.14"", ""symbol"": ""ACHC"", ""time"": ""time-not-supplied""}"
cal_b2b77a7d13ac,nasdaq_earnings_calendar,"ADAM earnings release (Adamas Trust, Inc.)",2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""$0.29"", ""epsForecast"": ""$0.24"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$801,561,083"", ""name"": ""Adamas Trust, Inc."", ""noOfEsts"": ""1"", ""surprise"": ""20.83"", ""symbol"": ""ADAM"", ""time"": ""time-not-supplied""}"
cal_2c0ae366b2b7,nasdaq_earnings_calendar,"ADP earnings release (Automatic Data Processing, Inc.)",2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""$3.37"", ""epsForecast"": ""$3.28"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$83,899,006,127"", ""name"": ""Automatic Data Processing, Inc."", ""noOfEsts"": ""5"", ""surprise"": ""2.74"", ""symbol"": ""ADP"", ""time"": ""time-not-supplied""}"
cal_2a1c6274c9e5,nasdaq_earnings_calendar,AER earnings release (AerCap Holdings N.V.),2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""$5.39"", ""epsForecast"": ""$3.59"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$25,436,744,000"", ""name"": ""AerCap Holdings N.V."", ""noOfEsts"": ""4"", ""surprise"": ""50.14"", ""symbol"": ""AER"", ""time"": ""time-not-supplied""}"
cal_603428c35c38,nasdaq_earnings_calendar,"AFG earnings release (American Financial Group, Inc.)",2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""$2.47"", ""epsForecast"": ""$2.55"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$11,018,045,467"", ""name"": ""American Financial Group, Inc."", ""noOfEsts"": ""4"", ""surprise"": ""-3.14"", ""symbol"": ""AFG"", ""time"": ""time-not-supplied""}"
cal_1d280c4e6a8f,nasdaq_earnings_calendar,AFL earnings release (Aflac Incorporated),2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""$1.75"", ""epsForecast"": ""$1.80"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$59,240,752,977"", ""name"": ""Aflac Incorporated"", ""noOfEsts"": ""5"", ""surprise"": ""-2.78"", ""symbol"": ""AFL"", ""time"": ""time-not-supplied""}"
cal_83cb52db6806,nasdaq_earnings_calendar,AGI earnings release (Alamos Gold Inc.),2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""$0.54"", ""epsForecast"": ""$0.54"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$18,272,623,026"", ""name"": ""Alamos Gold Inc."", ""noOfEsts"": ""3"", ""surprise"": ""N/A"", ""symbol"": ""AGI"", ""time"": ""time-not-supplied""}"
cal_73d68b9afbee,nasdaq_earnings_calendar,"AGIO earnings release (Agios Pharmaceuticals, Inc.)",2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""($1.69)"", ""epsForecast"": ""($1.81)"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$1,708,619,327"", ""name"": ""Agios Pharmaceuticals, Inc."", ""noOfEsts"": ""6"", ""surprise"": ""6.63"", ""symbol"": ""AGIO"", ""time"": ""time-not-supplied""}"
cal_2d6ce9512195,nasdaq_earnings_calendar,"ALGN earnings release (Align Technology, Inc.)",2026-04-29T00:00:00-04:00,2026-04-29,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-29,"{""eps"": ""$2.12"", ""epsForecast"": ""$1.74"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$11,496,857,927"", ""name"": ""Align Technology, Inc."", ""noOfEsts"": ""5"", ""surprise"": ""21.84"", ""symbol"": ""ALGN"", ""time"": ""time-not-supplied""}"
