event_id,calendar_source,event_name,release_time,event_date,timezone,source_url,raw_summary
cal_90d2b99800e0,nasdaq_earnings_calendar,ALLY earnings release (Ally Financial Inc.),2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$1.11"", ""epsForecast"": ""$0.93"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$12,785,076,916"", ""name"": ""Ally Financial Inc."", ""noOfEsts"": ""5"", ""surprise"": ""19.35"", ""symbol"": ""ALLY"", ""time"": ""time-not-supplied""}"
cal_767cd9772bb6,nasdaq_earnings_calendar,"ALV earnings release (Autoliv, Inc.)",2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$2.05"", ""epsForecast"": ""$1.84"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$9,086,911,966"", ""name"": ""Autoliv, Inc."", ""noOfEsts"": ""4"", ""surprise"": ""11.41"", ""symbol"": ""ALV"", ""time"": ""time-not-supplied""}"
cal_d88bc74123cc,nasdaq_earnings_calendar,"BMI earnings release (Badger Meter, Inc.)",2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$0.93"", ""epsForecast"": ""$1.20"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$3,387,569,110"", ""name"": ""Badger Meter, Inc."", ""noOfEsts"": ""6"", ""surprise"": ""-22.5"", ""symbol"": ""BMI"", ""time"": ""time-not-supplied""}"
cal_2935e0a4451c,nasdaq_earnings_calendar,CHMG earnings release (Chemung Financial Corp),2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$1.91"", ""epsForecast"": ""$1.63"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$319,939,652"", ""name"": ""Chemung Financial Corp"", ""noOfEsts"": ""1"", ""surprise"": ""17.18"", ""symbol"": ""CHMG"", ""time"": ""time-not-supplied""}"
cal_2b0e21744115,nasdaq_earnings_calendar,ERIC earnings release (Ericsson),2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$0.13"", ""epsForecast"": ""$0.13"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$42,243,037,240"", ""name"": ""Ericsson"", ""noOfEsts"": ""3"", ""surprise"": ""N/A"", ""symbol"": ""ERIC"", ""time"": ""time-not-supplied""}"
cal_3a6233abd5e3,nasdaq_earnings_calendar,FITB earnings release (Fifth Third Bancorp),2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$0.83"", ""epsForecast"": ""$0.84"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$42,750,715,719"", ""name"": ""Fifth Third Bancorp"", ""noOfEsts"": ""8"", ""surprise"": ""-1.19"", ""symbol"": ""FITB"", ""time"": ""time-not-supplied""}"
cal_b4f7ceec1f73,nasdaq_earnings_calendar,HIFS earnings release (Hingham Institution for Savings),2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$4.79"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$563,284,494"", ""name"": ""Hingham Institution for Savings"", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""HIFS"", ""time"": ""time-not-supplied""}"
cal_538282329880,nasdaq_earnings_calendar,"PKBK earnings release (Parke Bancorp, Inc.)",2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$0.99"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$352,515,048"", ""name"": ""Parke Bancorp, Inc."", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""PKBK"", ""time"": ""time-not-supplied""}"
cal_5e6c50063b2b,nasdaq_earnings_calendar,RF earnings release (Regions Financial Corporation),2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$0.62"", ""epsForecast"": ""$0.61"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$22,725,497,097"", ""name"": ""Regions Financial Corporation"", ""noOfEsts"": ""9"", ""surprise"": ""1.64"", ""symbol"": ""RF"", ""time"": ""time-not-supplied""}"
cal_6f9ae9038242,nasdaq_earnings_calendar,SGHC earnings release (Super Group (SGHC) Limited),2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$0.13"", ""epsForecast"": """", ""fiscalQuarterEnding"": ""Dec/2025"", ""marketCap"": ""$6,630,402,083"", ""name"": ""Super Group (SGHC) Limited"", ""noOfEsts"": ""N/A"", ""surprise"": ""N/A"", ""symbol"": ""SGHC"", ""time"": ""time-not-supplied""}"
cal_217b88746815,nasdaq_earnings_calendar,STT earnings release (State Street Corporation),2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$2.84"", ""epsForecast"": ""$2.60"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$41,952,346,862"", ""name"": ""State Street Corporation"", ""noOfEsts"": ""5"", ""surprise"": ""9.23"", ""symbol"": ""STT"", ""time"": ""time-not-supplied""}"
cal_e97005983e62,nasdaq_earnings_calendar,TFC earnings release (Truist Financial Corporation),2026-04-17T00:00:00-04:00,2026-04-17,America/New_York,https://api.nasdaq.com/api/calendar/earnings?date=2026-04-17,"{""eps"": ""$1.09"", ""epsForecast"": ""$0.99"", ""fiscalQuarterEnding"": ""Mar/2026"", ""marketCap"": ""$57,983,221,459"", ""name"": ""Truist Financial Corporation"", ""noOfEsts"": ""9"", ""surprise"": ""10.1"", ""symbol"": ""TFC"", ""time"": ""time-not-supplied""}"
