abnormality_coverage_complete,ask_touch_ratio,bid_touch_ratio,cap_bucket,contract_symbol,coverage_missing_fields,coverage_status,created_at,direction_confidence_score,direction_confidence_status,direction_hypothesis,direction_sign,directional_underlying_fwd_10d,directional_underlying_fwd_14d,directional_underlying_fwd_1d,directional_underlying_fwd_5d,event_date,event_id,expiration,iv_change,open_interest_context,opening_or_closing_context,option_contract_long_fwd_10d,option_contract_long_fwd_14d,option_contract_long_fwd_1d,option_contract_long_fwd_5d,option_right,quote_ask,quote_bid,quote_spread,sector_bucket,skew_direction,strike,sweep_or_block_context,symbol,term_structure_direction,term_structure_expiration,trade_notional,trade_price,trade_side_type,trade_size,underlying_abs_fwd_10d,underlying_abs_fwd_14d,underlying_abs_fwd_1d,underlying_abs_fwd_5d,underlying_confirmation_or_divergence,underlying_event_close,underlying_fwd_10d,underlying_fwd_14d,underlying_fwd_1d,underlying_fwd_5d,underlying_mae_10d,underlying_mae_14d,underlying_mae_1d,underlying_mae_5d,underlying_mfe_10d,underlying_mfe_14d,underlying_mfe_1d,underlying_mfe_5d,underlying_path_range_10d,underlying_path_range_14d,underlying_path_range_1d,underlying_path_range_5d,window_volume
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T09:35:00.852000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_9K9WZUPA,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":536}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,8.1,7.85,0.25,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":125,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":16.2,""trade_size"":2}",AAPL,front_month_richening,2026-05-22,16.2,8.1,ask_side,2,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,536
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T09:40:38.169000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_FBKWWH6Q,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":214}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,7.9,7.8,0.10000000000000053,mega_technology_platform,balanced_call_put_skew,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":7.9,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,7.9,7.9,ask_side,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,214
True,1.0,1.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T09:45:17.380000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_H7UCES9J,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":1148}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,7.8,7.8,0.0,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":436.8,""trade_size"":56}",AAPL,front_month_richening,2026-05-22,436.8,7.8,ask_side,56,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,1148
True,1.0,1.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T09:50:00.988000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_65PZ87BC,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":112}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,7.95,7.95,0.0,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":39.75,""trade_size"":5}",AAPL,front_month_richening,2026-05-22,39.75,7.95,ask_side,5,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,112
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T09:55:14.132000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_EFTAQ8M5,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":298}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,8.0,7.9,0.09999999999999964,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":8.0,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,8.0,8.0,ask_side,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,298
True,1.0,1.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T10:00:54.699000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_Q2F757D8,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":60}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,8.25,8.25,0.0,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":8.25,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,8.25,8.25,ask_side,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,60
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T10:05:38.188000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_HPVLTBAP,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":37}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,8.25,8.1,0.15000000000000036,mega_technology_platform,balanced_call_put_skew,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":8.25,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,8.25,8.25,ask_side,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,37
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T10:10:31.714000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_XMRU92CP,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":65}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,8.25,8.15,0.09999999999999964,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":8.25,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,8.25,8.25,ask_side,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,65
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T10:16:24.425000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_GD7BFJUZ,2026-05-15,0.0013999999999999568,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":117}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,8.3,8.2,0.10000000000000142,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":8.3,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,8.3,8.3,ask_side,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_diverging"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":-0.00029733145023408934}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,117
True,0.9333333333333349,0.06666666666666508,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T10:23:27.649000-04:00,1.0,evidence_complete,mixed_or_conflicting_activity,0,,,,,2026-04-17,opt_evt_UH7PUDHF,2026-05-15,0.0013000000000000234,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":57}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,8.35,8.2,0.15000000000000036,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":130,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":16.68,""trade_size"":2}",AAPL,front_month_richening,2026-05-22,16.68,8.34,inside_spread_or_midpoint,2,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""unknown_underlying_confirmation"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0004462127691220933}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,57
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270C,,complete,2026-04-17T10:25:51.419000-04:00,1.0,evidence_complete,bullish_activity,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,2026-04-17,opt_evt_2B8N9PJC,2026-05-15,0.0,"{""coverage_status"":""present"",""open_interest_after"":30303.0,""open_interest_before"":29151.0,""open_interest_change"":1152.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":1152.0,""window_volume"":43}",0.3930635838150289,1.039306358381503,0.19075144508670516,-0.05202312138728338,CALL,8.45,8.25,0.1999999999999993,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":42.25,""trade_size"":5}",AAPL,front_month_richening,2026-05-22,42.25,8.45,ask_side,5,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_neutral"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,43
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-17T09:38:18.401000-04:00,1.0,evidence_complete,bearish_activity,-1,-0.03667246419716519,-0.06368648928690357,-0.010435554897679777,-0.003071457647189302,2026-04-17,opt_evt_QWEUEW9H,2026-05-15,0.0006000000000000449,"{""coverage_status"":""present"",""open_interest_after"":14970.0,""open_interest_before"":14957.0,""open_interest_change"":13.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":13.0,""window_volume"":8}",-0.7930174563591023,-0.9538653366583542,-0.15211970074812964,-0.1471321695760598,PUT,8.9,8.7,0.20000000000000107,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":26.700000000000003,""trade_size"":3}",AAPL,front_month_richening,2026-05-22,26.700000000000003,8.9,ask_side,3,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_diverging"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.00376318044636533}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,8
True,0.5500000000000012,0.4499999999999989,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-17T09:41:12.773000-04:00,1.0,evidence_complete,mixed_or_conflicting_activity,0,,,,,2026-04-17,opt_evt_6XW486NN,2026-05-15,0.0009999999999999454,"{""coverage_status"":""present"",""open_interest_after"":14970.0,""open_interest_before"":14957.0,""open_interest_change"":13.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":13.0,""window_volume"":4}",-0.7930174563591023,-0.9538653366583542,-0.15211970074812964,-0.1471321695760598,PUT,9.65,9.25,0.40000000000000036,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":130,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":9.47,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,9.47,9.47,inside_spread_or_midpoint,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""unknown_underlying_confirmation"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":-0.0014164833935959872}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,4
True,0.0,1.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-17T09:48:28.792000-04:00,1.0,evidence_complete,bullish_activity_or_put_selling,0,,,,,2026-04-17,opt_evt_REVQTTUH,2026-05-15,0.00019999999999997797,"{""coverage_status"":""present"",""open_interest_after"":14970.0,""open_interest_before"":14957.0,""open_interest_change"":13.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":13.0,""window_volume"":7}",-0.7930174563591023,-0.9538653366583542,-0.15211970074812964,-0.1471321695760598,PUT,9.5,9.3,0.1999999999999993,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":9.3,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,9.3,9.3,bid_side,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_confirming"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0004105090311987373}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,7
True,1.0,0.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-17T09:51:37.664000-04:00,1.0,evidence_complete,bearish_activity,-1,-0.03667246419716519,-0.06368648928690357,-0.010435554897679777,-0.003071457647189302,2026-04-17,opt_evt_BBA2M5DG,2026-05-15,0.00040000000000001146,"{""coverage_status"":""present"",""open_interest_after"":14970.0,""open_interest_before"":14957.0,""open_interest_change"":13.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":13.0,""window_volume"":82}",-0.7930174563591023,-0.9538653366583542,-0.15211970074812964,-0.1471321695760598,PUT,9.0,8.95,0.05000000000000071,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":9.0,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,9.0,9.0,ask_side,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_diverging"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.001193807125536255}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,82
True,0.0,1.0,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-17T09:56:04.900000-04:00,1.0,evidence_complete,bullish_activity_or_put_selling,0,,,,,2026-04-17,opt_evt_HRZW4D54,2026-05-15,0.0009000000000000119,"{""coverage_status"":""present"",""open_interest_after"":14970.0,""open_interest_before"":14957.0,""open_interest_change"":13.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":13.0,""window_volume"":7}",-0.7930174563591023,-0.9538653366583542,-0.15211970074812964,-0.1471321695760598,PUT,9.0,8.75,0.25,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":18,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":8.75,""trade_size"":1}",AAPL,front_month_richening,2026-05-22,8.75,8.75,bid_side,1,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""underlying_confirming"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":0.0026832631461261407}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,7
True,0.40000000000000235,0.5999999999999976,mega_cap,AAPL 2026-05-15 270P,,complete,2026-04-17T10:03:49.881000-04:00,1.0,evidence_complete,mixed_or_conflicting_activity,0,,,,,2026-04-17,opt_evt_SK6G6HU3,2026-05-15,0.0005999999999999894,"{""coverage_status"":""present"",""open_interest_after"":14970.0,""open_interest_before"":14957.0,""open_interest_change"":13.0,""source"":""thetadata_history_open_interest""}","{""classification"":""net_opening_activity"",""coverage_status"":""present"",""first_seen_in_window"":false,""open_interest_change"":13.0,""window_volume"":4}",-0.7930174563591023,-0.9538653366583542,-0.15211970074812964,-0.1471321695760598,PUT,8.85,8.7,0.15000000000000036,mega_technology_platform,put_skew_richening,270.0,"{""classification"":""ordinary_print"",""condition"":125,""coverage_status"":""present"",""is_sweep_provider_flag"":null,""min_block_notional"":5000.0,""min_block_trade_size"":75.0,""sweep_condition_codes"":[],""trade_notional"":17.52,""trade_size"":2}",AAPL,front_month_richening,2026-05-22,17.52,8.76,inside_spread_or_midpoint,2,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,"{""classification"":""unknown_underlying_confirmation"",""coverage_status"":""present"",""source"":""thetadata_history_greeks_underlying_price"",""underlying_return"":-0.00011154489682086899}",270.23,0.03667246419716519,0.06368648928690357,0.010435554897679777,0.003071457647189302,-0.01909484513192472,-0.01909484513192472,0.00022203308292945145,-0.017873663175813292,0.06287236798282958,0.08104207526921492,0.01496873034082058,0.020501054657143802,0.08196721311475422,0.10013692040113978,0.014746697257891265,0.03837471783295712,4
