symbol,release_date,event_trade_date,horizon,event_ret,event_abs,event_path,control_count,control_mean_ret,control_mean_abs,control_mean_path,cpi_yoy,cpi_mom,core_yoy,core_mom,ret_delta,abs_delta,path_delta
XOP,2019-04-10,2019-04-10,1,0.014654348518636562,0.014654348518636562,0.0148136349155783,22,0.002773643324392697,0.013434592247719241,0.021854243759808975,0.018831863513063984,0.0037817929172307974,0.0206656235001228,0.001458730559831034,0.011880705194243866,0.0012197562709173205,-0.007040608844230675
XOP,2019-05-10,2019-05-10,1,0.004383007417397167,0.004383007417397167,0.02697235333782877,22,-0.007468913349002257,0.01838302506635501,0.025374118435500845,0.020005834702090608,0.0037596794047436433,0.020913377235709074,0.001643938264383582,0.011851920766399425,-0.014000017648957842,0.0015982349023279246
XOP,2019-06-12,2019-06-12,1,-0.034563106796116516,0.034563106796116516,0.028737864077669983,22,0.0009386906160578963,0.015558951835831008,0.02539536361606864,0.017959105553606136,0.0002468332856644384,0.0197242800754438,0.0008397042714227698,-0.035501797412174414,0.019004154960285506,0.003342500461601342
XOP,2019-07-11,2019-07-11,1,-0.011940298507462699,0.011940298507462699,0.023507462686567115,22,-0.005918967169746966,0.01442102800339461,0.024585590959825966,0.01671194894390049,-0.0003251128102280676,0.020746001344216447,0.001990717611749071,-0.0060213313377157325,-0.002480729495931911,-0.0010781282732588507
XOP,2019-08-13,2019-08-13,1,0.007066332345566417,0.007066332345566417,0.05037611123774799,22,-0.0017564965104582982,0.022690317517226798,0.0346428518375124,0.01826331335037068,0.0023078761661827762,0.021657049503490455,0.002059077639787077,0.008822828856024716,-0.01562398517166038,0.015733259400235587
XOP,2019-09-12,2019-09-12,1,-0.020219039595619104,0.020219039595619104,0.03748946925021057,22,0.004020025387955786,0.02279828846785413,0.030436521201883424,0.017376412106666406,0.0009147700174354512,0.02321135673598529,0.002267547857794039,-0.02423906498357489,-0.0025792488722350265,0.007052948048327148
XOP,2019-10-10,2019-10-10,1,0.010223953261927932,0.010223953261927932,0.021665043816942564,22,-0.005865683494434832,0.013734196749997353,0.030949647459434234,0.016844977040391562,0.0015388460997671771,0.023300099083477743,0.0019365082974263093,0.01608963675636276,-0.0035102434880694214,-0.00928460364249167
XOP,2019-11-13,2019-11-13,1,-0.01573033707865179,0.01573033707865179,0.020449438202247094,22,-0.0016010199377629647,0.01759635680614985,0.029647298228912652,0.017339736996186295,0.0028272822992627678,0.023378148209658223,0.002201310195621753,-0.014129317140888826,-0.0018660197274980583,-0.009197860026665557
XOP,2019-12-11,2019-12-11,1,-0.0060408921933085,0.0060408921933085,0.01579925650557623,22,0.0032591864451139,0.01377412367936926,0.022990751130266426,0.020922903948629168,0.00281542260504386,0.023546960942649298,0.002181379024040364,-0.0093000786384224,-0.0077332314860607595,-0.007191494624690195
XOP,2020-01-14,2020-01-14,1,0.010921799912625652,0.010921799912625652,0.0240279598077765,22,-0.008802836642282885,0.015205500133865952,0.024887949331503564,0.023195274699624457,0.0029122185210892493,0.022905988164406255,0.0017774564297226014,0.019724636554908536,-0.0042837002212403,-0.0008599895237270637
XOP,2020-02-11,2020-02-11,1,0.00480512546716505,0.00480512546716505,0.019754404698344885,22,-0.012851400439094739,0.02592126441790852,0.03436928539216247,0.02599767976845202,0.0019216641534238743,0.022817391837892886,0.002616344635741674,0.01765652590625979,-0.02111613895074347,-0.014614880693817583
XOP,2020-02-13,2020-02-13,1,-0.0062926061877294215,0.0062926061877294215,0.023597273203985414,22,-0.012180435926771326,0.025687129493509205,0.03756858184620033,0.02599767976845202,0.0019216641534238743,0.022817391837892886,0.002616344635741674,0.005887829739041905,-0.019394523305779784,-0.013971308642214915
XOP,2020-03-11,2020-03-11,1,-0.0732626192418887,0.0732626192418887,0.10425795533528759,22,-0.0326204975406559,0.06997783062841303,0.09284583577308474,0.023413166797595197,0.0004746707213065804,0.023676613601035346,0.002452046371421268,-0.040642121701232804,0.00328478861347567,0.011412119562202852
XOP,2020-04-10,2020-04-13,1,0.009638554216867545,0.009638554216867545,0.05903614457831308,22,0.15790722649434483,0.17591080332077474,0.08466058162771449,0.014940399642909163,-0.004528447444551498,0.02097741687598198,-0.0011818827841568735,-0.14826867227747728,-0.1662722491039072,-0.025624437049401413
XOP,2020-05-12,2020-05-12,1,-0.01983597177188634,0.01983597177188634,0.041483883272935396,22,0.011425317285039548,0.03244780113746414,0.054758329287052286,0.003130472940411133,-0.007920147553434065,0.014309324152566472,-0.00489788582084516,-0.03126128905692589,-0.012611829365577802,-0.01327444601411689
XOP,2020-06-10,2020-06-10,1,-0.07296201771505784,0.07296201771505784,0.05719861882600208,22,0.009865127291215314,0.03448044771318615,0.048156743752386426,0.001982013035848551,-0.0008983252093487382,0.012184564692601985,-0.0012568392374673332,-0.08282714500627315,0.03848157000187168,0.009041875073615653
XOP,2020-07-14,2020-07-14,1,0.04262362921580798,0.04262362921580798,0.057107386716325315,22,-0.001611226304606649,0.023179103409788238,0.03842003364504893,0.007166562831830481,0.004847499237691677,0.011836841884912408,0.0016464967672902286,0.044234855520414625,0.01944452580601974,0.018687353071276384
XOP,2020-08-12,2020-08-12,1,0.017750407534866897,0.017750407534866897,0.02209744611483444,22,0.0014166697066867967,0.018482899898235896,0.028187033346698896,0.009968647625897997,0.005096443382793581,0.015606958371315871,0.005792762056656242,0.0163337378281801,-0.0007324923633689993,-0.006089587231864455
XOP,2020-09-11,2020-09-11,1,0.0038253825382539297,0.0038253825382539297,0.02205220522052198,22,-0.00834673849226316,0.019982268968117133,0.03465384228730042,0.012810698495523853,0.003731343283582156,0.017223933878284248,0.0038632853258735445,0.01217212103051709,-0.016156886429863203,-0.012601637066778436
XOP,2020-10-13,2020-10-13,1,-0.023804226918798688,0.023804226918798688,0.03181312569521688,22,-0.0011643715561141723,0.028057392014631977,0.03940247073505721,0.013910228912373812,0.002626139536318739,0.01719064405343662,0.0019037187711885561,-0.022639855362684515,-0.004253165095833289,-0.00758934503984033
XOP,2020-11-12,2020-11-12,1,-0.04018227009113495,0.04018227009113495,0.05178127589063797,22,0.011625098740271556,0.033886914773298256,0.045261979376084144,0.012303863428671624,0.001238475828567287,0.01636411669245552,0.001386962552011095,-0.051807368831406506,0.006295355317836697,0.006519296514553824
XOP,2020-12-10,2020-12-10,1,0.05638474295190732,0.05638474295190732,0.06417910447761199,22,0.003179255232254117,0.028806584738449978,0.041109446053603754,0.011757452138405844,0.002274132890799363,0.016693780408814973,0.0025064424854999157,0.0532054877196532,0.02757815821345734,0.023069658424008238
